config,app,input,threads,run,time_s,status
clang-plain,sssp,kron22,8,8,0.61072,ok
clang-plainje,sssp,kron22,8,8,0.61929,ok
clang-chonk,sssp,kron22,8,8,0.61108,ok
clang-plain,sssp,kron22,8,9,0.61065,ok
clang-plainje,sssp,kron22,8,9,0.60791,ok
clang-chonk,sssp,kron22,8,9,0.61509,ok
clang-plain,sssp,kron22,8,10,0.61732,ok
clang-plainje,sssp,kron22,8,10,0.61644,ok
clang-chonk,sssp,kron22,8,10,0.61602,ok
clang-plain,tc,kron22,8,1,73.91251,ok
clang-plainje,tc,kron22,8,1,73.83686,ok
clang-chonk,tc,kron22,8,1,74.52853,ok
clang-plain,tc,kron22,8,2,73.92158,ok
clang-plainje,tc,kron22,8,2,73.87332,ok
clang-chonk,tc,kron22,8,2,74.63550,ok
clang-plain,tc,kron22,8,3,73.85372,ok
clang-plainje,tc,kron22,8,3,73.91284,ok
clang-chonk,tc,kron22,8,3,74.50950,ok
clang-plain,tc,kron22,8,4,73.90210,ok
clang-plainje,tc,kron22,8,4,73.92961,ok
clang-chonk,tc,kron22,8,4,74.55794,ok
clang-plain,tc,kron22,8,5,73.92742,ok
clang-plainje,tc,kron22,8,5,73.90943,ok
clang-chonk,tc,kron22,8,5,74.58426,ok
clang-plain,tc,kron22,8,6,73.96033,ok
clang-plainje,tc,kron22,8,6,73.98263,ok
clang-chonk,tc,kron22,8,6,74.57955,ok
clang-plain,tc,kron22,8,7,73.91539,ok
clang-plainje,tc,kron22,8,7,73.88874,ok
clang-chonk,tc,kron22,8,7,74.57832,ok
clang-plain,tc,kron22,8,8,73.83946,ok
clang-plainje,tc,kron22,8,8,73.85616,ok
clang-chonk,tc,kron22,8,8,74.54732,ok
clang-plain,tc,kron22,8,9,73.95691,ok
clang-plainje,tc,kron22,8,9,73.89757,ok
clang-chonk,tc,kron22,8,9,74.51984,ok
clang-plain,tc,kron22,8,10,73.92731,ok
clang-plainje,tc,kron22,8,10,73.94316,ok
clang-chonk,tc,kron22,8,10,74.54180,ok
clang-plain,bfs,kron22,8,1,0.01848,ok
clang-plainje,bfs,kron22,8,1,0.01818,ok
clang-chonk,bfs,kron22,8,1,0.01827,ok
clang-plain,bfs,kron22,8,2,0.01813,ok
clang-plainje,bfs,kron22,8,2,0.01909,ok
clang-chonk,bfs,kron22,8,2,0.01821,ok
clang-plain,bfs,kron22,8,3,0.01818,ok
clang-plainje,bfs,kron22,8,3,0.01861,ok
clang-chonk,bfs,kron22,8,3,0.01842,ok
clang-plain,bfs,kron22,8,4,0.01864,ok
clang-plainje,bfs,kron22,8,4,0.01856,ok
clang-chonk,bfs,kron22,8,4,0.01775,ok
clang-plain,bfs,kron22,8,5,0.01849,ok
clang-plainje,bfs,kron22,8,5,0.01863,ok
clang-chonk,bfs,kron22,8,5,0.01776,ok
clang-plain,bfs,kron22,8,6,0.01888,ok
clang-plainje,bfs,kron22,8,6,0.01830,ok
clang-chonk,bfs,kron22,8,6,0.01824,ok
clang-plain,bfs,kron22,8,7,0.01893,ok
clang-plainje,bfs,kron22,8,7,0.01815,ok
clang-chonk,bfs,kron22,8,7,0.01812,ok
clang-plain,bfs,kron22,8,8,0.01854,ok
clang-plainje,bfs,kron22,8,8,0.01840,ok
clang-chonk,bfs,kron22,8,8,0.01786,ok
clang-plain,bfs,kron22,8,9,0.01851,ok
clang-plainje,bfs,kron22,8,9,0.01876,ok
clang-chonk,bfs,kron22,8,9,0.01844,ok
clang-plain,bfs,kron22,8,10,0.01838,ok
clang-plainje,bfs,kron22,8,10,0.01830,ok
clang-chonk,bfs,kron22,8,10,0.01833,ok
clang-plain,cc,kron22,8,1,0.03665,ok
clang-plainje,cc,kron22,8,1,0.03413,ok
clang-chonk,cc,kron22,8,1,0.03668,ok
clang-plain,cc,kron22,8,2,0.03661,ok
clang-plainje,cc,kron22,8,2,0.03626,ok
clang-chonk,cc,kron22,8,2,0.03306,ok
clang-plain,cc,kron22,8,3,0.03701,ok
clang-plainje,cc,kron22,8,3,0.03664,ok
clang-chonk,cc,kron22,8,3,0.03658,ok
clang-plain,cc,kron22,8,4,0.03554,ok
clang-plainje,cc,kron22,8,4,0.03670,ok
clang-chonk,cc,kron22,8,4,0.03680,ok
clang-plain,cc,kron22,8,5,0.03666,ok
clang-plainje,cc,kron22,8,5,0.03500,ok
clang-chonk,cc,kron22,8,5,0.03429,ok
clang-plain,cc,kron22,8,6,0.03574,ok
clang-plainje,cc,kron22,8,6,0.03678,ok
clang-chonk,cc,kron22,8,6,0.03676,ok
clang-plain,cc,kron22,8,7,0.03575,ok
clang-plainje,cc,kron22,8,7,0.03886,ok
clang-chonk,cc,kron22,8,7,0.03627,ok
clang-plain,cc,kron22,8,8,0.03727,ok
clang-plainje,cc,kron22,8,8,0.03905,ok
clang-chonk,cc,kron22,8,8,0.03632,ok
clang-plain,cc,kron22,8,9,0.03630,ok
clang-plainje,cc,kron22,8,9,0.03622,ok
clang-chonk,cc,kron22,8,9,0.03614,ok
clang-plain,cc,kron22,8,10,0.03187,ok
clang-plainje,cc,kron22,8,10,0.03595,ok
clang-chonk,cc,kron22,8,10,0.03668,ok
clang-plain,pr,kron22,8,1,0.27288,ok
clang-plainje,pr,kron22,8,1,0.24343,ok
clang-chonk,pr,kron22,8,1,0.25204,ok
clang-plain,pr,kron22,8,2,0.24790,ok
clang-plainje,pr,kron22,8,2,0.23248,ok
clang-chonk,pr,kron22,8,2,0.27068,ok
clang-plain,pr,kron22,8,3,0.26419,ok
clang-plainje,pr,kron22,8,3,0.24903,ok
clang-chonk,pr,kron22,8,3,0.27586,ok
clang-plain,pr,kron22,8,4,0.24287,ok
clang-plainje,pr,kron22,8,4,0.26403,ok
clang-chonk,pr,kron22,8,4,0.24259,ok
clang-plain,pr,kron22,8,5,0.25598,ok
clang-plainje,pr,kron22,8,5,0.25360,ok
clang-chonk,pr,kron22,8,5,0.25963,ok
clang-plain,pr,kron22,8,6,0.23028,ok
clang-plainje,pr,kron22,8,6,0.26446,ok
clang-chonk,pr,kron22,8,6,0.28312,ok
clang-plain,pr,kron22,8,7,0.26749,ok
clang-plainje,pr,kron22,8,7,0.26707,ok
clang-chonk,pr,kron22,8,7,0.26855,ok
clang-plain,pr,kron22,8,8,0.28333,ok
clang-plainje,pr,kron22,8,8,0.24094,ok
clang-chonk,pr,kron22,8,8,0.23826,ok
clang-plain,pr,kron22,8,9,0.25114,ok
clang-plainje,pr,kron22,8,9,0.26781,ok
clang-chonk,pr,kron22,8,9,0.23951,ok
clang-plain,pr,kron22,8,10,0.23732,ok
clang-plainje,pr,kron22,8,10,0.24929,ok
clang-chonk,pr,kron22,8,10,0.23705,ok
clang-plain,bc,kron22,8,1,1.39165,ok
clang-plainje,bc,kron22,8,1,1.39228,ok
clang-chonk,bc,kron22,8,1,1.38007,ok
clang-plain,bc,kron22,8,2,1.33834,ok
clang-plainje,bc,kron22,8,2,1.29564,ok
clang-chonk,bc,kron22,8,2,1.36368,ok
clang-plain,bc,kron22,8,3,1.35355,ok
clang-plainje,bc,kron22,8,3,1.33396,ok
clang-chonk,bc,kron22,8,3,1.36565,ok
clang-plain,bc,kron22,8,4,1.27932,ok
clang-plainje,bc,kron22,8,4,1.34894,ok
clang-chonk,bc,kron22,8,4,1.27610,ok
clang-plain,bc,kron22,8,5,1.35015,ok
clang-plainje,bc,kron22,8,5,1.24278,ok
clang-chonk,bc,kron22,8,5,1.33669,ok
clang-plain,bc,kron22,8,6,1.42614,ok
clang-plainje,bc,kron22,8,6,1.40780,ok
clang-chonk,bc,kron22,8,6,1.39232,ok
clang-plain,bc,kron22,8,7,1.28971,ok
clang-plainje,bc,kron22,8,7,1.28821,ok
clang-chonk,bc,kron22,8,7,1.28506,ok
clang-plain,bc,kron22,8,8,1.29503,ok
clang-plainje,bc,kron22,8,8,1.32721,ok
clang-chonk,bc,kron22,8,8,1.35469,ok
clang-plain,bc,kron22,8,9,1.30103,ok
clang-plainje,bc,kron22,8,9,1.41676,ok
clang-chonk,bc,kron22,8,9,1.38858,ok
clang-plain,bc,kron22,8,10,1.31030,ok
clang-plainje,bc,kron22,8,10,1.38250,ok
clang-chonk,bc,kron22,8,10,1.41261,ok
clang-plain,sssp,kron22,8,1,0.20508,ok
clang-plainje,sssp,kron22,8,1,0.21500,ok
clang-chonk,sssp,kron22,8,1,0.20762,ok
clang-plain,sssp,kron22,8,2,0.21673,ok
clang-plainje,sssp,kron22,8,2,0.21256,ok
clang-chonk,sssp,kron22,8,2,0.21506,ok
clang-plain,sssp,kron22,8,3,0.21805,ok
clang-plainje,sssp,kron22,8,3,0.20588,ok
clang-chonk,sssp,kron22,8,3,0.19806,ok
clang-plain,sssp,kron22,8,4,0.20508,ok
clang-plainje,sssp,kron22,8,4,0.18539,ok
clang-chonk,sssp,kron22,8,4,0.21353,ok
clang-plain,sssp,kron22,8,5,0.21106,ok
clang-plainje,sssp,kron22,8,5,0.20539,ok
clang-chonk,sssp,kron22,8,5,0.21251,ok
clang-plain,sssp,kron22,8,6,0.18437,ok
clang-plainje,sssp,kron22,8,6,0.19956,ok
clang-chonk,sssp,kron22,8,6,0.20199,ok
clang-plain,sssp,kron22,8,7,0.20878,ok
clang-plainje,sssp,kron22,8,7,0.20300,ok
clang-chonk,sssp,kron22,8,7,0.20545,ok
clang-plain,sssp,kron22,8,8,0.21548,ok
clang-plainje,sssp,kron22,8,8,0.21339,ok
clang-chonk,sssp,kron22,8,8,0.20283,ok
clang-plain,sssp,kron22,8,9,0.21013,ok
clang-plainje,sssp,kron22,8,9,0.21691,ok
clang-chonk,sssp,kron22,8,9,0.20251,ok
clang-plain,sssp,kron22,8,10,0.21051,ok
clang-plainje,sssp,kron22,8,10,0.20782,ok
clang-chonk,sssp,kron22,8,10,0.21855,ok
clang-plain,tc,kron22,8,1,10.06856,ok
clang-plainje,tc,kron22,8,1,10.02225,ok
clang-chonk,tc,kron22,8,1,10.08937,ok
clang-plain,tc,kron22,8,2,10.05269,ok
clang-plainje,tc,kron22,8,2,9.98713,ok
clang-chonk,tc,kron22,8,2,10.10034,ok
clang-plain,tc,kron22,8,3,10.15750,ok
clang-plainje,tc,kron22,8,3,10.01811,ok
clang-chonk,tc,kron22,8,3,9.97270,ok
clang-plain,tc,kron22,8,4,10.05117,ok
clang-plainje,tc,kron22,8,4,10.03718,ok
clang-chonk,tc,kron22,8,4,10.01931,ok
clang-plain,tc,kron22,8,5,10.00538,ok
clang-plainje,tc,kron22,8,5,9.91886,ok
clang-chonk,tc,kron22,8,5,9.99741,ok
clang-plain,tc,kron22,8,6,9.89314,ok
clang-plainje,tc,kron22,8,6,10.03223,ok
clang-chonk,tc,kron22,8,6,9.99278,ok
clang-plain,tc,kron22,8,7,10.00151,ok
clang-plainje,tc,kron22,8,7,10.04348,ok
clang-chonk,tc,kron22,8,7,9.91189,ok
clang-plain,tc,kron22,8,8,10.06465,ok
clang-plainje,tc,kron22,8,8,9.96835,ok
clang-chonk,tc,kron22,8,8,9.99360,ok
clang-plain,tc,kron22,8,9,10.08886,ok
clang-plainje,tc,kron22,8,9,9.96893,ok
clang-chonk,tc,kron22,8,9,9.97133,ok
clang-plain,tc,kron22,8,10,9.97228,ok
clang-plainje,tc,kron22,8,10,9.98806,ok
clang-chonk,tc,kron22,8,10,9.98560,ok
