config,app,input,threads,run,time_s,status
clang-plain,cc,kron22,32,6,0.01465,ok
clang-plainje,cc,kron22,32,6,0.01486,ok
clang-chonk,cc,kron22,32,6,0.01382,ok
clang-plain,cc,kron22,32,7,0.01413,ok
clang-plainje,cc,kron22,32,7,0.01538,ok
clang-chonk,cc,kron22,32,7,0.01434,ok
clang-plain,cc,kron22,32,8,0.01389,ok
clang-plainje,cc,kron22,32,8,0.01587,ok
clang-chonk,cc,kron22,32,8,0.01398,ok
clang-plain,cc,kron22,32,9,0.01661,ok
clang-plainje,cc,kron22,32,9,0.01517,ok
clang-chonk,cc,kron22,32,9,0.01517,ok
clang-plain,cc,kron22,32,10,0.01721,ok
clang-plainje,cc,kron22,32,10,0.01491,ok
clang-chonk,cc,kron22,32,10,0.01623,ok
clang-plain,pr,kron22,32,1,0.12684,ok
clang-plainje,pr,kron22,32,1,0.11553,ok
clang-chonk,pr,kron22,32,1,0.11873,ok
clang-plain,pr,kron22,32,2,0.09897,ok
clang-plainje,pr,kron22,32,2,0.09603,ok
clang-chonk,pr,kron22,32,2,0.10556,ok
clang-plain,pr,kron22,32,3,0.11419,ok
clang-plainje,pr,kron22,32,3,0.09999,ok
clang-chonk,pr,kron22,32,3,0.09983,ok
clang-plain,pr,kron22,32,4,0.09667,ok
clang-plainje,pr,kron22,32,4,0.08887,ok
clang-chonk,pr,kron22,32,4,0.11795,ok
clang-plain,pr,kron22,32,5,0.08172,ok
clang-plainje,pr,kron22,32,5,0.12294,ok
clang-chonk,pr,kron22,32,5,0.10302,ok
clang-plain,pr,kron22,32,6,0.10178,ok
clang-plainje,pr,kron22,32,6,0.11318,ok
clang-chonk,pr,kron22,32,6,0.11180,ok
clang-plain,pr,kron22,32,7,0.10025,ok
clang-plainje,pr,kron22,32,7,0.12391,ok
clang-chonk,pr,kron22,32,7,0.11675,ok
clang-plain,pr,kron22,32,8,0.13304,ok
clang-plainje,pr,kron22,32,8,0.13436,ok
clang-chonk,pr,kron22,32,8,0.12616,ok
clang-plain,pr,kron22,32,9,0.09116,ok
clang-plainje,pr,kron22,32,9,0.09802,ok
clang-chonk,pr,kron22,32,9,0.09280,ok
clang-plain,pr,kron22,32,10,0.09311,ok
clang-plainje,pr,kron22,32,10,0.12124,ok
clang-chonk,pr,kron22,32,10,0.12335,ok
clang-plain,bc,kron22,32,1,0.42136,ok
clang-plainje,bc,kron22,32,1,0.46959,ok
clang-chonk,bc,kron22,32,1,0.42257,ok
clang-plain,bc,kron22,32,2,0.43572,ok
clang-plainje,bc,kron22,32,2,0.42181,ok
clang-chonk,bc,kron22,32,2,0.44713,ok
clang-plain,bc,kron22,32,3,0.43683,ok
clang-plainje,bc,kron22,32,3,0.40925,ok
clang-chonk,bc,kron22,32,3,0.42655,ok
clang-plain,bc,kron22,32,4,0.44544,ok
clang-plainje,bc,kron22,32,4,0.41405,ok
clang-chonk,bc,kron22,32,4,0.43676,ok
clang-plain,bc,kron22,32,5,0.41348,ok
clang-plainje,bc,kron22,32,5,0.42364,ok
clang-chonk,bc,kron22,32,5,0.40377,ok
clang-plain,bc,kron22,32,6,0.42105,ok
clang-plainje,bc,kron22,32,6,0.42320,ok
clang-chonk,bc,kron22,32,6,0.43911,ok
clang-plain,bc,kron22,32,7,0.42865,ok
clang-plainje,bc,kron22,32,7,0.41518,ok
clang-chonk,bc,kron22,32,7,0.43481,ok
clang-plain,bc,kron22,32,8,0.44478,ok
clang-plainje,bc,kron22,32,8,0.43057,ok
clang-chonk,bc,kron22,32,8,0.44147,ok
clang-plain,bc,kron22,32,9,0.43682,ok
clang-plainje,bc,kron22,32,9,0.45351,ok
clang-chonk,bc,kron22,32,9,0.45000,ok
clang-plain,bc,kron22,32,10,0.44242,ok
clang-plainje,bc,kron22,32,10,0.44719,ok
clang-chonk,bc,kron22,32,10,0.44351,ok
clang-plain,sssp,kron22,32,1,0.08982,ok
clang-plainje,sssp,kron22,32,1,0.09085,ok
clang-chonk,sssp,kron22,32,1,0.09353,ok
clang-plain,sssp,kron22,32,2,0.09021,ok
clang-plainje,sssp,kron22,32,2,0.09071,ok
clang-chonk,sssp,kron22,32,2,0.09239,ok
clang-plain,sssp,kron22,32,3,0.09437,ok
clang-plainje,sssp,kron22,32,3,0.09486,ok
clang-chonk,sssp,kron22,32,3,0.09059,ok
clang-plain,sssp,kron22,32,4,0.08640,ok
clang-plainje,sssp,kron22,32,4,0.09318,ok
clang-chonk,sssp,kron22,32,4,0.08217,ok
clang-plain,sssp,kron22,32,5,0.08332,ok
clang-plainje,sssp,kron22,32,5,0.09274,ok
clang-chonk,sssp,kron22,32,5,0.08204,ok
clang-plain,sssp,kron22,32,6,0.09167,ok
clang-plainje,sssp,kron22,32,6,0.08737,ok
clang-chonk,sssp,kron22,32,6,0.08692,ok
clang-plain,sssp,kron22,32,7,0.08914,ok
clang-plainje,sssp,kron22,32,7,0.08866,ok
clang-chonk,sssp,kron22,32,7,0.09060,ok
clang-plain,sssp,kron22,32,8,0.08686,ok
clang-plainje,sssp,kron22,32,8,0.08197,ok
clang-chonk,sssp,kron22,32,8,0.09028,ok
clang-plain,sssp,kron22,32,9,0.08951,ok
clang-plainje,sssp,kron22,32,9,0.08783,ok
clang-chonk,sssp,kron22,32,9,0.08778,ok
clang-plain,sssp,kron22,32,10,0.09235,ok
clang-plainje,sssp,kron22,32,10,0.08182,ok
clang-chonk,sssp,kron22,32,10,0.09665,ok
clang-plain,tc,kron22,32,1,2.70400,ok
clang-plainje,tc,kron22,32,1,2.67149,ok
clang-chonk,tc,kron22,32,1,2.73955,ok
clang-plain,tc,kron22,32,2,2.66867,ok
clang-plainje,tc,kron22,32,2,2.61266,ok
clang-chonk,tc,kron22,32,2,2.75500,ok
clang-plain,tc,kron22,32,3,2.66598,ok
clang-plainje,tc,kron22,32,3,2.69754,ok
clang-chonk,tc,kron22,32,3,2.70385,ok
clang-plain,tc,kron22,32,4,2.73555,ok
clang-plainje,tc,kron22,32,4,2.77387,ok
clang-chonk,tc,kron22,32,4,2.59059,ok
clang-plain,tc,kron22,32,5,2.69919,ok
clang-plainje,tc,kron22,32,5,2.69720,ok
clang-chonk,tc,kron22,32,5,2.68928,ok
clang-plain,tc,kron22,32,6,2.77713,ok
clang-plainje,tc,kron22,32,6,2.71594,ok
clang-chonk,tc,kron22,32,6,2.74898,ok
clang-plain,tc,kron22,32,7,2.79200,ok
clang-plainje,tc,kron22,32,7,2.63098,ok
clang-chonk,tc,kron22,32,7,2.72763,ok
clang-plain,tc,kron22,32,8,2.67955,ok
clang-plainje,tc,kron22,32,8,2.69264,ok
clang-chonk,tc,kron22,32,8,2.74099,ok
clang-plain,tc,kron22,32,9,2.67893,ok
clang-plainje,tc,kron22,32,9,2.68045,ok
clang-chonk,tc,kron22,32,9,2.61837,ok
clang-plain,tc,kron22,32,10,2.73579,ok
clang-plainje,tc,kron22,32,10,2.67481,ok
clang-chonk,tc,kron22,32,10,2.72510,ok
clang-plain,cc,kron22,32,1,0.01035,ok
clang-plainje,cc,kron22,32,1,0.01024,ok
clang-chonk,cc,kron22,32,1,0.01041,ok
clang-plain,cc,kron22,32,2,0.01027,ok
clang-plainje,cc,kron22,32,2,0.01021,ok
clang-chonk,cc,kron22,32,2,0.01034,ok
clang-plain,cc,kron22,32,3,0.01036,ok
clang-plainje,cc,kron22,32,3,0.01035,ok
clang-chonk,cc,kron22,32,3,0.01038,ok
clang-plain,cc,kron22,32,4,0.01025,ok
clang-plainje,cc,kron22,32,4,0.01022,ok
clang-chonk,cc,kron22,32,4,0.01052,ok
clang-plain,cc,kron22,32,5,0.01039,ok
clang-plainje,cc,kron22,32,5,0.01031,ok
clang-chonk,cc,kron22,32,5,0.01049,ok
clang-plain,cc,kron22,32,6,0.01035,ok
clang-plainje,cc,kron22,32,6,0.01026,ok
clang-chonk,cc,kron22,32,6,0.01045,ok
clang-plain,cc,kron22,32,7,0.01025,ok
clang-plainje,cc,kron22,32,7,0.01033,ok
clang-chonk,cc,kron22,32,7,0.01038,ok
clang-plain,cc,kron22,32,8,0.01033,ok
clang-plainje,cc,kron22,32,8,0.01024,ok
clang-chonk,cc,kron22,32,8,0.01034,ok
clang-plain,cc,kron22,32,9,0.01010,ok
clang-plainje,cc,kron22,32,9,0.01031,ok
clang-chonk,cc,kron22,32,9,0.01057,ok
clang-plain,cc,kron22,32,10,0.01038,ok
clang-plainje,cc,kron22,32,10,0.01020,ok
clang-chonk,cc,kron22,32,10,0.01061,ok
clang-plain,cc,kron22,32,11,0.01028,ok
clang-plainje,cc,kron22,32,11,0.01015,ok
clang-chonk,cc,kron22,32,11,0.01041,ok
clang-plain,cc,kron22,32,12,0.01027,ok
clang-plainje,cc,kron22,32,12,0.01033,ok
clang-chonk,cc,kron22,32,12,0.01046,ok
clang-plain,cc,kron22,32,13,0.01031,ok
clang-plainje,cc,kron22,32,13,0.01030,ok
clang-chonk,cc,kron22,32,13,0.01043,ok
clang-plain,cc,kron22,32,14,0.00998,ok
clang-plainje,cc,kron22,32,14,0.01023,ok
clang-chonk,cc,kron22,32,14,0.01063,ok
clang-plain,cc,kron22,32,15,0.01025,ok
clang-plainje,cc,kron22,32,15,0.01012,ok
clang-chonk,cc,kron22,32,15,0.01054,ok
clang-plain,cc,kron22,32,1,0.01499,ok
clang-plainje,cc,kron22,32,1,0.01482,ok
clang-chonk,cc,kron22,32,1,0.01438,ok
clang-plain,cc,kron22,32,2,0.01629,ok
clang-plainje,cc,kron22,32,2,0.01382,ok
clang-chonk,cc,kron22,32,2,0.01395,ok
clang-plain,cc,kron22,32,3,0.01422,ok
clang-plainje,cc,kron22,32,3,0.01532,ok
clang-chonk,cc,kron22,32,3,0.01487,ok
clang-plain,cc,kron22,32,4,0.01442,ok
clang-plainje,cc,kron22,32,4,0.01474,ok
clang-chonk,cc,kron22,32,4,0.01432,ok
clang-plain,cc,kron22,32,5,0.01399,ok
clang-plainje,cc,kron22,32,5,0.01573,ok
clang-chonk,cc,kron22,32,5,0.01290,ok
clang-plain,cc,kron22,32,6,0.01522,ok
clang-plainje,cc,kron22,32,6,0.01402,ok
clang-chonk,cc,kron22,32,6,0.01335,ok
clang-plain,cc,kron22,32,7,0.01439,ok
clang-plainje,cc,kron22,32,7,0.01484,ok
clang-chonk,cc,kron22,32,7,0.01388,ok
clang-plain,cc,kron22,32,8,0.01378,ok
clang-plainje,cc,kron22,32,8,0.01459,ok
clang-chonk,cc,kron22,32,8,0.01398,ok
clang-plain,cc,kron22,32,9,0.01576,ok
clang-plainje,cc,kron22,32,9,0.01492,ok
clang-chonk,cc,kron22,32,9,0.01376,ok
clang-plain,cc,kron22,32,10,0.01377,ok
clang-plainje,cc,kron22,32,10,0.01471,ok
clang-chonk,cc,kron22,32,10,0.01375,ok
clang-plain,cc,kron22,32,11,0.01399,ok
clang-plainje,cc,kron22,32,11,0.01399,ok
clang-chonk,cc,kron22,32,11,0.01333,ok
clang-plain,cc,kron22,32,12,0.01315,ok
clang-plainje,cc,kron22,32,12,0.01539,ok
clang-chonk,cc,kron22,32,12,0.01450,ok
clang-plain,cc,kron22,32,13,0.01501,ok
clang-plainje,cc,kron22,32,13,0.01452,ok
clang-chonk,cc,kron22,32,13,0.01436,ok
clang-plain,cc,kron22,32,14,0.01396,ok
clang-plainje,cc,kron22,32,14,0.01461,ok
clang-chonk,cc,kron22,32,14,0.01395,ok
clang-plain,cc,kron22,32,15,0.01567,ok
clang-plainje,cc,kron22,32,15,0.01515,ok
clang-chonk,cc,kron22,32,15,0.01340,ok
clang-plain,bfs,kron22,32,11,0.00721,ok
clang-plainje,bfs,kron22,32,11,0.00707,ok
clang-chonk,bfs,kron22,32,11,0.00696,ok
clang-plain,bfs,kron22,32,12,0.00815,ok
clang-plainje,bfs,kron22,32,12,0.00803,ok
clang-chonk,bfs,kron22,32,12,0.00712,ok
clang-plain,bfs,kron22,32,13,0.00705,ok
clang-plainje,bfs,kron22,32,13,0.00701,ok
clang-chonk,bfs,kron22,32,13,0.00703,ok
clang-plain,bfs,kron22,32,14,0.00777,ok
clang-plainje,bfs,kron22,32,14,0.00712,ok
clang-chonk,bfs,kron22,32,14,0.00717,ok
clang-plain,bfs,kron22,32,15,0.00714,ok
clang-plainje,bfs,kron22,32,15,0.00708,ok
clang-chonk,bfs,kron22,32,15,0.00745,ok
clang-plain,bfs,kron22,32,16,0.00691,ok
clang-plainje,bfs,kron22,32,16,0.00708,ok
clang-chonk,bfs,kron22,32,16,0.00703,ok
clang-plain,bfs,kron22,32,17,0.00710,ok
clang-plainje,bfs,kron22,32,17,0.00721,ok
clang-chonk,bfs,kron22,32,17,0.00712,ok
clang-plain,bfs,kron22,32,18,0.00702,ok
clang-plainje,bfs,kron22,32,18,0.00710,ok
clang-chonk,bfs,kron22,32,18,0.00680,ok
clang-plain,bfs,kron22,32,19,0.00707,ok
clang-plainje,bfs,kron22,32,19,0.00709,ok
clang-chonk,bfs,kron22,32,19,0.00686,ok
clang-plain,bfs,kron22,32,20,0.00691,ok
clang-plainje,bfs,kron22,32,20,0.00706,ok
clang-chonk,bfs,kron22,32,20,0.00687,ok
clang-plain,bfs,kron22,32,21,0.00797,ok
clang-plainje,bfs,kron22,32,21,0.00745,ok
clang-chonk,bfs,kron22,32,21,0.00705,ok
clang-plain,bfs,kron22,32,22,0.00709,ok
clang-plainje,bfs,kron22,32,22,0.00686,ok
clang-chonk,bfs,kron22,32,22,0.00762,ok
clang-plain,bfs,kron22,32,23,0.00723,ok
clang-plainje,bfs,kron22,32,23,0.00722,ok
clang-chonk,bfs,kron22,32,23,0.00683,ok
clang-plain,bfs,kron22,32,24,0.00724,ok
clang-plainje,bfs,kron22,32,24,0.00733,ok
clang-chonk,bfs,kron22,32,24,0.00672,ok
clang-plain,bfs,kron22,32,25,0.00722,ok
clang-plainje,bfs,kron22,32,25,0.00727,ok
clang-chonk,bfs,kron22,32,25,0.00716,ok
clang-plain,bfs,kron22,32,26,0.00706,ok
clang-plainje,bfs,kron22,32,26,0.00722,ok
clang-chonk,bfs,kron22,32,26,0.00719,ok
clang-plain,bfs,kron22,32,27,0.00701,ok
clang-plainje,bfs,kron22,32,27,0.00700,ok
clang-chonk,bfs,kron22,32,27,0.00720,ok
clang-plain,bfs,kron22,32,28,0.00714,ok
clang-plainje,bfs,kron22,32,28,0.00721,ok
clang-chonk,bfs,kron22,32,28,0.00698,ok
clang-plain,bfs,kron22,32,29,0.00710,ok
clang-plainje,bfs,kron22,32,29,0.00711,ok
clang-chonk,bfs,kron22,32,29,0.00796,ok
clang-plain,bfs,kron22,32,30,0.00714,ok
clang-plainje,bfs,kron22,32,30,0.00696,ok
clang-chonk,bfs,kron22,32,30,0.00686,ok
clang-plain,bfs,kron22,32,31,0.00714,ok
clang-plainje,bfs,kron22,32,31,0.00770,ok
clang-chonk,bfs,kron22,32,31,0.00711,ok
clang-plain,bfs,kron22,32,32,0.00719,ok
clang-plainje,bfs,kron22,32,32,0.00694,ok
clang-chonk,bfs,kron22,32,32,0.00723,ok
clang-plain,bfs,kron22,32,33,0.00744,ok
clang-plainje,bfs,kron22,32,33,0.00700,ok
clang-chonk,bfs,kron22,32,33,0.00699,ok
clang-plain,bfs,kron22,32,34,0.00729,ok
clang-plainje,bfs,kron22,32,34,0.00692,ok
clang-chonk,bfs,kron22,32,34,0.00687,ok
clang-plain,bfs,kron22,32,35,0.00709,ok
clang-plainje,bfs,kron22,32,35,0.00709,ok
clang-chonk,bfs,kron22,32,35,0.00697,ok
clang-plain,bfs,kron22,32,36,0.00705,ok
clang-plainje,bfs,kron22,32,36,0.00714,ok
clang-chonk,bfs,kron22,32,36,0.00715,ok
clang-plain,bfs,kron22,32,37,0.00706,ok
clang-plainje,bfs,kron22,32,37,0.00709,ok
clang-chonk,bfs,kron22,32,37,0.00693,ok
clang-plain,bfs,kron22,32,38,0.00700,ok
clang-plainje,bfs,kron22,32,38,0.00789,ok
clang-chonk,bfs,kron22,32,38,0.00706,ok
clang-plain,bfs,kron22,32,39,0.00687,ok
clang-plainje,bfs,kron22,32,39,0.00705,ok
clang-chonk,bfs,kron22,32,39,0.00693,ok
clang-plain,bfs,kron22,32,40,0.00755,ok
clang-plainje,bfs,kron22,32,40,0.00735,ok
clang-chonk,bfs,kron22,32,40,0.00709,ok
clang-plain,bfs,kron22,32,41,0.00723,ok
clang-plainje,bfs,kron22,32,41,0.00678,ok
clang-chonk,bfs,kron22,32,41,0.00698,ok
clang-plain,bfs,kron22,32,42,0.00717,ok
clang-plainje,bfs,kron22,32,42,0.00705,ok
clang-chonk,bfs,kron22,32,42,0.00703,ok
clang-plain,bfs,kron22,32,43,0.00698,ok
clang-plainje,bfs,kron22,32,43,0.00685,ok
clang-chonk,bfs,kron22,32,43,0.00696,ok
clang-plain,bfs,kron22,32,44,0.00744,ok
clang-plainje,bfs,kron22,32,44,0.00716,ok
clang-chonk,bfs,kron22,32,44,0.00690,ok
clang-plain,bfs,kron22,32,45,0.00707,ok
clang-plainje,bfs,kron22,32,45,0.00739,ok
clang-chonk,bfs,kron22,32,45,0.00708,ok
clang-plain,bfs,kron22,32,46,0.00696,ok
clang-plainje,bfs,kron22,32,46,0.00693,ok
clang-chonk,bfs,kron22,32,46,0.00684,ok
clang-plain,bfs,kron22,32,47,0.00765,ok
clang-plainje,bfs,kron22,32,47,0.00756,ok
clang-chonk,bfs,kron22,32,47,0.00720,ok
clang-plain,bfs,kron22,32,48,0.00693,ok
clang-plainje,bfs,kron22,32,48,0.00713,ok
clang-chonk,bfs,kron22,32,48,0.00734,ok
clang-plain,bfs,kron22,32,49,0.00684,ok
clang-plainje,bfs,kron22,32,49,0.00717,ok
clang-chonk,bfs,kron22,32,49,0.00716,ok
clang-plain,bfs,kron22,32,50,0.00714,ok
clang-plainje,bfs,kron22,32,50,0.00680,ok
clang-chonk,bfs,kron22,32,50,0.00695,ok
clang-plain,bfs,kron22,32,51,0.00706,ok
clang-plainje,bfs,kron22,32,51,0.00701,ok
clang-chonk,bfs,kron22,32,51,0.00710,ok
clang-plain,bfs,kron22,32,52,0.00845,ok
clang-plainje,bfs,kron22,32,52,0.00701,ok
clang-chonk,bfs,kron22,32,52,0.00707,ok
clang-plain,bfs,kron22,32,53,0.00721,ok
clang-plainje,bfs,kron22,32,53,0.00719,ok
clang-chonk,bfs,kron22,32,53,0.00678,ok
clang-plain,bfs,kron22,32,54,0.00753,ok
clang-plainje,bfs,kron22,32,54,0.00701,ok
clang-chonk,bfs,kron22,32,54,0.00719,ok
clang-plain,bfs,kron22,32,55,0.00702,ok
clang-plainje,bfs,kron22,32,55,0.00700,ok
clang-chonk,bfs,kron22,32,55,0.00773,ok
clang-plain,bfs,kron22,32,56,0.00693,ok
clang-plainje,bfs,kron22,32,56,0.00704,ok
clang-chonk,bfs,kron22,32,56,0.00679,ok
clang-plain,bfs,kron22,32,57,0.00724,ok
clang-plainje,bfs,kron22,32,57,0.00747,ok
clang-chonk,bfs,kron22,32,57,0.00698,ok
clang-plain,bfs,kron22,32,58,0.00753,ok
clang-plainje,bfs,kron22,32,58,0.00705,ok
clang-chonk,bfs,kron22,32,58,0.00688,ok
clang-plain,bfs,kron22,32,59,0.00711,ok
clang-plainje,bfs,kron22,32,59,0.00712,ok
clang-chonk,bfs,kron22,32,59,0.00686,ok
clang-plain,bfs,kron22,32,60,0.00723,ok
clang-plainje,bfs,kron22,32,60,0.00755,ok
clang-chonk,bfs,kron22,32,60,0.00705,ok
clang-plain,cc,kron22,32,16,0.01037,ok
clang-plainje,cc,kron22,32,16,0.01022,ok
clang-chonk,cc,kron22,32,16,0.01053,ok
clang-plain,cc,kron22,32,17,0.00998,ok
clang-plainje,cc,kron22,32,17,0.01029,ok
clang-chonk,cc,kron22,32,17,0.01028,ok
clang-plain,cc,kron22,32,18,0.01026,ok
clang-plainje,cc,kron22,32,18,0.01024,ok
clang-chonk,cc,kron22,32,18,0.01159,ok
clang-plain,cc,kron22,32,19,0.01009,ok
clang-plainje,cc,kron22,32,19,0.01034,ok
clang-chonk,cc,kron22,32,19,0.01023,ok
clang-plain,cc,kron22,32,20,0.01002,ok
clang-plainje,cc,kron22,32,20,0.01033,ok
clang-chonk,cc,kron22,32,20,0.01041,ok
clang-plain,cc,kron22,32,21,0.01028,ok
clang-plainje,cc,kron22,32,21,0.01033,ok
clang-chonk,cc,kron22,32,21,0.01038,ok
clang-plain,cc,kron22,32,22,0.01038,ok
clang-plainje,cc,kron22,32,22,0.01011,ok
clang-chonk,cc,kron22,32,22,0.01035,ok
clang-plain,cc,kron22,32,23,0.01064,ok
clang-plainje,cc,kron22,32,23,0.01022,ok
clang-chonk,cc,kron22,32,23,0.01033,ok
clang-plain,cc,kron22,32,24,0.01008,ok
clang-plainje,cc,kron22,32,24,0.01006,ok
clang-chonk,cc,kron22,32,24,0.01040,ok
clang-plain,cc,kron22,32,25,0.01019,ok
clang-plainje,cc,kron22,32,25,0.01020,ok
clang-chonk,cc,kron22,32,25,0.01034,ok
clang-plain,cc,kron22,32,26,0.01032,ok
clang-plainje,cc,kron22,32,26,0.01023,ok
clang-chonk,cc,kron22,32,26,0.01029,ok
clang-plain,cc,kron22,32,27,0.01201,ok
clang-plainje,cc,kron22,32,27,0.01031,ok
clang-chonk,cc,kron22,32,27,0.01032,ok
clang-plain,cc,kron22,32,28,0.01012,ok
clang-plainje,cc,kron22,32,28,0.01047,ok
clang-chonk,cc,kron22,32,28,0.01042,ok
clang-plain,cc,kron22,32,29,0.01023,ok
clang-plainje,cc,kron22,32,29,0.01051,ok
clang-chonk,cc,kron22,32,29,0.01035,ok
clang-plain,cc,kron22,32,30,0.01019,ok
clang-plainje,cc,kron22,32,30,0.01034,ok
clang-chonk,cc,kron22,32,30,0.01191,ok
clang-plain,cc,kron22,32,31,0.01014,ok
clang-plainje,cc,kron22,32,31,0.01058,ok
clang-chonk,cc,kron22,32,31,0.01040,ok
clang-plain,cc,kron22,32,32,0.01022,ok
clang-plainje,cc,kron22,32,32,0.01024,ok
clang-chonk,cc,kron22,32,32,0.01014,ok
clang-plain,cc,kron22,32,33,0.01030,ok
clang-plainje,cc,kron22,32,33,0.01028,ok
clang-chonk,cc,kron22,32,33,0.01020,ok
clang-plain,cc,kron22,32,34,0.01038,ok
clang-plainje,cc,kron22,32,34,0.01033,ok
clang-chonk,cc,kron22,32,34,0.01034,ok
clang-plain,cc,kron22,32,35,0.01092,ok
clang-plainje,cc,kron22,32,35,0.01036,ok
clang-chonk,cc,kron22,32,35,0.01157,ok
clang-plain,cc,kron22,32,36,0.01033,ok
clang-plainje,cc,kron22,32,36,0.01025,ok
clang-chonk,cc,kron22,32,36,0.01026,ok
clang-plain,cc,kron22,32,37,0.01032,ok
clang-plainje,cc,kron22,32,37,0.01012,ok
clang-chonk,cc,kron22,32,37,0.01041,ok
clang-plain,cc,kron22,32,38,0.01020,ok
clang-plainje,cc,kron22,32,38,0.01030,ok
clang-chonk,cc,kron22,32,38,0.01167,ok
clang-plain,cc,kron22,32,39,0.01013,ok
clang-plainje,cc,kron22,32,39,0.01021,ok
clang-chonk,cc,kron22,32,39,0.01026,ok
clang-plain,cc,kron22,32,40,0.01012,ok
clang-plainje,cc,kron22,32,40,0.01023,ok
clang-chonk,cc,kron22,32,40,0.01033,ok
clang-plain,cc,kron22,32,41,0.01041,ok
clang-plainje,cc,kron22,32,41,0.01005,ok
clang-chonk,cc,kron22,32,41,0.01048,ok
clang-plain,cc,kron22,32,42,0.01023,ok
clang-plainje,cc,kron22,32,42,0.01078,ok
clang-chonk,cc,kron22,32,42,0.01029,ok
clang-plain,cc,kron22,32,43,0.01027,ok
clang-plainje,cc,kron22,32,43,0.01034,ok
clang-chonk,cc,kron22,32,43,0.01030,ok
clang-plain,cc,kron22,32,44,0.01039,ok
clang-plainje,cc,kron22,32,44,0.01028,ok
clang-chonk,cc,kron22,32,44,0.01025,ok
clang-plain,cc,kron22,32,45,0.01030,ok
clang-plainje,cc,kron22,32,45,0.01037,ok
clang-chonk,cc,kron22,32,45,0.01030,ok
clang-plain,cc,kron22,32,46,0.01034,ok
clang-plainje,cc,kron22,32,46,0.01011,ok
clang-chonk,cc,kron22,32,46,0.01027,ok
clang-plain,cc,kron22,32,47,0.01040,ok
clang-plainje,cc,kron22,32,47,0.01028,ok
clang-chonk,cc,kron22,32,47,0.01035,ok
clang-plain,cc,kron22,32,48,0.01028,ok
clang-plainje,cc,kron22,32,48,0.01034,ok
clang-chonk,cc,kron22,32,48,0.01042,ok
clang-plain,cc,kron22,32,49,0.01015,ok
clang-plainje,cc,kron22,32,49,0.01018,ok
clang-chonk,cc,kron22,32,49,0.01038,ok
clang-plain,cc,kron22,32,50,0.01008,ok
clang-plainje,cc,kron22,32,50,0.01020,ok
clang-chonk,cc,kron22,32,50,0.01053,ok
clang-plain,cc,kron22,32,51,0.01006,ok
clang-plainje,cc,kron22,32,51,0.01033,ok
clang-chonk,cc,kron22,32,51,0.01055,ok
clang-plain,cc,kron22,32,52,0.01036,ok
clang-plainje,cc,kron22,32,52,0.01028,ok
clang-chonk,cc,kron22,32,52,0.01038,ok
clang-plain,cc,kron22,32,53,0.01026,ok
clang-plainje,cc,kron22,32,53,0.01043,ok
clang-chonk,cc,kron22,32,53,0.01052,ok
clang-plain,cc,kron22,32,54,0.01032,ok
