config,app,input,threads,run,time_s,status
clang-chonk,cc,kron22,1,10,0.16299,ok
clang-plain,sssp,kron22,1,1,0.64019,ok
clang-plain,pr,kron22,1,1,1.49239,ok
clang-plainje,pr,kron22,1,1,1.48964,ok
clang-chonk,pr,kron22,1,1,1.49980,ok
clang-plain,pr,kron22,1,2,1.43492,ok
clang-plainje,pr,kron22,1,2,1.45720,ok
clang-chonk,pr,kron22,1,2,1.45157,ok
clang-plain,pr,kron22,1,3,1.50373,ok
clang-plainje,pr,kron22,1,3,1.43998,ok
clang-chonk,pr,kron22,1,3,1.45238,ok
clang-plain,pr,kron22,1,4,1.44115,ok
clang-plainje,pr,kron22,1,4,1.45855,ok
clang-chonk,pr,kron22,1,4,1.45174,ok
clang-plain,pr,kron22,1,5,1.43561,ok
clang-plainje,pr,kron22,1,5,1.44622,ok
clang-chonk,pr,kron22,1,5,1.51316,ok
clang-plain,pr,kron22,1,6,1.45397,ok
clang-plainje,pr,kron22,1,6,1.50120,ok
clang-chonk,pr,kron22,1,6,1.47030,ok
clang-plain,pr,kron22,1,7,1.44624,ok
clang-plainje,pr,kron22,1,7,1.44113,ok
clang-chonk,pr,kron22,1,7,1.44741,ok
clang-plain,pr,kron22,1,8,1.44100,ok
clang-plainje,pr,kron22,1,8,1.43522,ok
clang-chonk,pr,kron22,1,8,1.44785,ok
clang-plain,pr,kron22,1,9,1.49939,ok
clang-plainje,pr,kron22,1,9,1.44476,ok
clang-chonk,pr,kron22,1,9,1.51805,ok
clang-plain,pr,kron22,1,10,1.50626,ok
clang-plainje,pr,kron22,1,10,1.49992,ok
clang-chonk,pr,kron22,1,10,1.45900,ok
clang-plain,bc,kron22,1,1,5.43120,ok
clang-plainje,bc,kron22,1,1,5.36862,ok
clang-chonk,bc,kron22,1,1,5.39081,ok
clang-plain,bc,kron22,1,2,5.43565,ok
clang-plainje,bc,kron22,1,2,5.37557,ok
clang-chonk,bc,kron22,1,2,5.40424,ok
clang-plain,bc,kron22,1,3,5.36477,ok
clang-plainje,bc,kron22,1,3,5.37305,ok
clang-chonk,bc,kron22,1,3,5.39974,ok
clang-plain,bc,kron22,1,4,5.31912,ok
clang-plainje,bc,kron22,1,4,5.38108,ok
clang-chonk,bc,kron22,1,4,5.38718,ok
clang-plain,bc,kron22,1,5,5.36402,ok
clang-plainje,bc,kron22,1,5,5.39653,ok
clang-chonk,bc,kron22,1,5,5.38543,ok
clang-plain,bc,kron22,1,6,5.36442,ok
clang-plainje,bc,kron22,1,6,5.37291,ok
clang-chonk,bc,kron22,1,6,5.43223,ok
clang-plain,bc,kron22,1,7,5.31733,ok
clang-plainje,bc,kron22,1,7,5.38612,ok
clang-chonk,bc,kron22,1,7,5.32166,ok
clang-plain,bc,kron22,1,8,5.37936,ok
clang-plainje,bc,kron22,1,8,5.36066,ok
clang-chonk,bc,kron22,1,8,5.38091,ok
clang-plain,bc,kron22,1,9,5.31562,ok
clang-plainje,bc,kron22,1,9,5.37785,ok
clang-chonk,bc,kron22,1,9,5.32096,ok
clang-plain,bc,kron22,1,10,5.36306,ok
clang-plainje,bc,kron22,1,10,5.36782,ok
clang-chonk,bc,kron22,1,10,5.36734,ok
clang-plain,sssp,kron22,1,1,0.61992,ok
clang-plainje,sssp,kron22,1,1,0.59843,ok
clang-chonk,sssp,kron22,1,1,0.60027,ok
clang-plain,sssp,kron22,1,2,0.60640,ok
clang-plainje,sssp,kron22,1,2,0.60898,ok
clang-chonk,sssp,kron22,1,2,0.60129,ok
clang-plain,sssp,kron22,1,3,0.61397,ok
clang-plainje,sssp,kron22,1,3,0.61295,ok
clang-chonk,sssp,kron22,1,3,0.60441,ok
clang-plain,sssp,kron22,1,4,0.61238,ok
clang-plainje,sssp,kron22,1,4,0.60392,ok
clang-chonk,sssp,kron22,1,4,0.60270,ok
clang-plain,sssp,kron22,1,5,0.60122,ok
clang-plainje,sssp,kron22,1,5,0.60479,ok
clang-chonk,sssp,kron22,1,5,0.60249,ok
clang-plain,sssp,kron22,1,6,0.60676,ok
clang-plainje,sssp,kron22,1,6,0.60136,ok
clang-chonk,sssp,kron22,1,6,0.59793,ok
clang-plain,sssp,kron22,1,7,0.60994,ok
clang-plainje,sssp,kron22,1,7,0.61115,ok
clang-chonk,sssp,kron22,1,7,0.61608,ok
clang-plain,sssp,kron22,1,8,0.61750,ok
clang-plainje,sssp,kron22,1,8,0.61596,ok
clang-chonk,sssp,kron22,1,8,0.60442,ok
clang-plain,sssp,kron22,1,9,0.60637,ok
clang-plainje,sssp,kron22,1,9,0.60085,ok
clang-chonk,sssp,kron22,1,9,0.60008,ok
clang-plain,sssp,kron22,1,10,0.60371,ok
clang-plainje,sssp,kron22,1,10,0.60714,ok
clang-chonk,sssp,kron22,1,10,0.60669,ok
clang-plain,tc,kron22,1,1,73.81648,ok
clang-plainje,tc,kron22,1,1,73.77267,ok
clang-chonk,tc,kron22,1,1,74.67256,ok
clang-plain,tc,kron22,1,2,73.85478,ok
clang-plainje,tc,kron22,1,2,73.83181,ok
clang-chonk,tc,kron22,1,2,74.63023,ok
clang-plain,tc,kron22,1,3,73.84738,ok
clang-plainje,tc,kron22,1,3,73.88180,ok
clang-chonk,tc,kron22,1,3,74.49828,ok
clang-plain,tc,kron22,1,4,73.82582,ok
clang-plainje,tc,kron22,1,4,73.87428,ok
clang-chonk,tc,kron22,1,4,74.56860,ok
clang-plain,tc,kron22,1,5,73.83735,ok
clang-plainje,tc,kron22,1,5,73.84868,ok
clang-chonk,tc,kron22,1,5,74.50897,ok
clang-plain,tc,kron22,1,6,73.90806,ok
clang-plainje,tc,kron22,1,6,73.77027,ok
clang-chonk,tc,kron22,1,6,74.59982,ok
clang-plain,tc,kron22,1,7,73.90464,ok
clang-plainje,tc,kron22,1,7,73.76887,ok
clang-chonk,tc,kron22,1,7,74.52880,ok
clang-plain,tc,kron22,1,8,73.93492,ok
clang-plainje,tc,kron22,1,8,73.77270,ok
clang-chonk,tc,kron22,1,8,74.57354,ok
clang-plain,tc,kron22,1,9,73.83184,ok
clang-plainje,tc,kron22,1,9,73.83379,ok
clang-chonk,tc,kron22,1,9,74.54318,ok
clang-plain,tc,kron22,1,10,73.82415,ok
clang-plainje,tc,kron22,1,10,73.91192,ok
clang-chonk,tc,kron22,1,10,74.50804,ok
clang-plain,cc,kron22,1,1,0.16856,ok
clang-plainje,cc,kron22,1,1,0.17582,ok
clang-chonk,cc,kron22,1,1,0.15267,ok
clang-plain,cc,kron22,1,2,0.16239,ok
clang-plainje,cc,kron22,1,2,0.17207,ok
clang-chonk,cc,kron22,1,2,0.16260,ok
clang-plain,cc,kron22,1,3,0.15658,ok
clang-plainje,cc,kron22,1,3,0.16611,ok
clang-chonk,cc,kron22,1,3,0.17354,ok
clang-plain,cc,kron22,1,4,0.17660,ok
clang-plainje,cc,kron22,1,4,0.15803,ok
clang-chonk,cc,kron22,1,4,0.16561,ok
clang-plain,cc,kron22,1,5,0.15364,ok
clang-plainje,cc,kron22,1,5,0.15457,ok
clang-chonk,cc,kron22,1,5,0.16342,ok
clang-plain,cc,kron22,1,6,0.17406,ok
clang-plainje,cc,kron22,1,6,0.16752,ok
clang-chonk,cc,kron22,1,6,0.15219,ok
clang-plain,cc,kron22,1,7,0.16778,ok
clang-plainje,cc,kron22,1,7,0.17600,ok
clang-chonk,cc,kron22,1,7,0.15197,ok
clang-plain,cc,kron22,1,8,0.16183,ok
clang-plainje,cc,kron22,1,8,0.16842,ok
clang-chonk,cc,kron22,1,8,0.17356,ok
clang-plain,cc,kron22,1,9,0.15439,ok
clang-plainje,cc,kron22,1,9,0.16288,ok
clang-chonk,cc,kron22,1,9,0.16864,ok
clang-plain,cc,kron22,1,10,0.17578,ok
clang-plainje,cc,kron22,1,10,0.15388,ok
clang-chonk,cc,kron22,1,10,0.16306,ok
clang-plain,cc,kron22,1,11,0.17356,ok
clang-plainje,cc,kron22,1,11,0.15730,ok
clang-chonk,cc,kron22,1,11,0.15705,ok
clang-plain,cc,kron22,1,12,0.15377,ok
clang-plainje,cc,kron22,1,12,0.17568,ok
clang-chonk,cc,kron22,1,12,0.15193,ok
clang-plain,cc,kron22,1,13,0.16480,ok
clang-plainje,cc,kron22,1,13,0.17300,ok
clang-chonk,cc,kron22,1,13,0.17388,ok
clang-plain,cc,kron22,1,14,0.15481,ok
clang-plainje,cc,kron22,1,14,0.15402,ok
clang-chonk,cc,kron22,1,14,0.15211,ok
clang-plain,cc,kron22,1,15,0.15494,ok
clang-plainje,cc,kron22,1,15,0.16582,ok
clang-chonk,cc,kron22,1,15,0.17217,ok
