config,app,input,threads,run,time_s,status
clang-plainje,sssp,kron22,128,2,0.13355,ok
clang-chonk,sssp,kron22,128,2,0.12645,ok
clang-plain,sssp,kron22,128,3,0.12616,ok
clang-plainje,sssp,kron22,128,3,0.12506,ok
clang-chonk,sssp,kron22,128,3,0.11986,ok
clang-plain,sssp,kron22,128,4,0.12406,ok
clang-plainje,sssp,kron22,128,4,0.12548,ok
clang-chonk,sssp,kron22,128,4,0.12628,ok
clang-plain,sssp,kron22,128,5,0.12661,ok
clang-plainje,sssp,kron22,128,5,0.12661,ok
clang-chonk,sssp,kron22,128,5,0.12303,ok
clang-plain,sssp,kron22,128,6,0.12374,ok
clang-plainje,sssp,kron22,128,6,0.13888,ok
clang-chonk,sssp,kron22,128,6,0.12576,ok
clang-plain,sssp,kron22,128,7,0.13323,ok
clang-plainje,sssp,kron22,128,7,0.12194,ok
clang-chonk,sssp,kron22,128,7,0.12328,ok
clang-plain,sssp,kron22,128,8,0.12820,ok
clang-plainje,sssp,kron22,128,8,0.12821,ok
clang-chonk,sssp,kron22,128,8,0.12434,ok
clang-plain,sssp,kron22,128,9,0.12212,ok
clang-plainje,sssp,kron22,128,9,0.12300,ok
clang-chonk,sssp,kron22,128,9,0.11899,ok
clang-plain,sssp,kron22,128,10,0.12928,ok
clang-plainje,sssp,kron22,128,10,0.13941,ok
clang-chonk,sssp,kron22,128,10,0.12483,ok
clang-plain,tc,kron22,128,1,1.17490,ok
clang-plainje,tc,kron22,128,1,1.12121,ok
clang-chonk,tc,kron22,128,1,1.24823,ok
clang-plain,tc,kron22,128,2,1.15346,ok
clang-plainje,tc,kron22,128,2,1.09995,ok
clang-chonk,tc,kron22,128,2,1.17322,ok
clang-plain,tc,kron22,128,3,1.10250,ok
clang-plain,bfs,kron22,128,1,0.01047,ok
clang-plainje,bfs,kron22,128,1,0.00904,ok
clang-chonk,bfs,kron22,128,1,0.00879,ok
clang-plain,bfs,kron22,128,2,0.00875,ok
clang-plainje,bfs,kron22,128,2,0.00897,ok
clang-chonk,bfs,kron22,128,2,0.00864,ok
clang-plain,bfs,kron22,128,3,0.00898,ok
clang-plainje,bfs,kron22,128,3,0.00894,ok
clang-chonk,bfs,kron22,128,3,0.00882,ok
clang-plain,bfs,kron22,128,4,0.00872,ok
clang-plainje,bfs,kron22,128,4,0.00880,ok
clang-chonk,bfs,kron22,128,4,0.00885,ok
clang-plain,bfs,kron22,128,5,0.00884,ok
clang-plainje,bfs,kron22,128,5,0.00875,ok
clang-chonk,bfs,kron22,128,5,0.00882,ok
clang-plain,bfs,kron22,128,6,0.00938,ok
clang-plainje,bfs,kron22,128,6,0.00863,ok
clang-chonk,bfs,kron22,128,6,0.00873,ok
clang-plain,bfs,kron22,128,7,0.00874,ok
clang-plainje,bfs,kron22,128,7,0.01052,ok
clang-chonk,bfs,kron22,128,7,0.00868,ok
clang-plain,bfs,kron22,128,8,0.00884,ok
clang-plainje,bfs,kron22,128,8,0.00866,ok
clang-chonk,bfs,kron22,128,8,0.00877,ok
clang-plain,bfs,kron22,128,9,0.00895,ok
clang-plainje,bfs,kron22,128,9,0.00884,ok
clang-chonk,bfs,kron22,128,9,0.00862,ok
clang-plain,bfs,kron22,128,10,0.00862,ok
clang-plainje,bfs,kron22,128,10,0.00889,ok
clang-chonk,bfs,kron22,128,10,0.00870,ok
clang-plain,bfs,kron22,128,1,0.01144,ok
clang-plainje,bfs,kron22,128,1,0.01498,ok
clang-chonk,bfs,kron22,128,1,0.00941,ok
clang-plain,bfs,kron22,128,2,0.00981,ok
clang-plainje,bfs,kron22,128,2,0.00990,ok
clang-chonk,bfs,kron22,128,2,0.01191,ok
clang-plain,bfs,kron22,128,3,0.01016,ok
clang-plainje,bfs,kron22,128,3,0.01451,ok
clang-chonk,bfs,kron22,128,3,0.02086,ok
clang-plain,bfs,kron22,128,4,0.01943,ok
clang-plainje,bfs,kron22,128,4,0.01700,ok
clang-chonk,bfs,kron22,128,4,0.01071,ok
clang-plain,bfs,kron22,128,5,0.01807,ok
clang-plainje,bfs,kron22,128,5,0.01104,ok
clang-chonk,bfs,kron22,128,5,0.01021,ok
clang-plain,bfs,kron22,128,6,0.01101,ok
clang-plainje,bfs,kron22,128,6,0.01053,ok
clang-chonk,bfs,kron22,128,6,0.01063,ok
clang-plain,bfs,kron22,128,7,0.01087,ok
clang-plainje,bfs,kron22,128,7,0.01348,ok
clang-chonk,bfs,kron22,128,7,0.01377,ok
clang-plain,bfs,kron22,128,8,0.01317,ok
clang-plainje,bfs,kron22,128,8,0.01716,ok
clang-chonk,bfs,kron22,128,8,0.01065,ok
clang-plain,bfs,kron22,128,9,0.01175,ok
clang-plainje,bfs,kron22,128,9,0.01425,ok
clang-chonk,bfs,kron22,128,9,0.01021,ok
clang-plain,bfs,kron22,128,10,0.01534,ok
clang-plainje,bfs,kron22,128,10,0.01210,ok
clang-chonk,bfs,kron22,128,10,0.01071,ok
clang-plain,bfs,kron22,128,1,0.01455,ok
clang-plainje,bfs,kron22,128,1,0.01737,ok
clang-chonk,bfs,kron22,128,1,0.01480,ok
clang-plain,bfs,kron22,128,2,0.00997,ok
clang-plainje,bfs,kron22,128,2,0.01099,ok
clang-chonk,bfs,kron22,128,2,0.01461,ok
clang-plain,bfs,kron22,128,3,0.03060,ok
clang-plainje,bfs,kron22,128,3,0.01244,ok
clang-chonk,bfs,kron22,128,3,0.01117,ok
clang-plain,bfs,kron22,128,4,0.01053,ok
clang-plainje,bfs,kron22,128,4,0.02100,ok
clang-chonk,bfs,kron22,128,4,0.01048,ok
clang-plain,bfs,kron22,128,5,0.01276,ok
clang-plainje,bfs,kron22,128,5,0.01833,ok
clang-chonk,bfs,kron22,128,5,0.01388,ok
clang-plain,bfs,kron22,128,6,0.01036,ok
clang-plainje,bfs,kron22,128,6,0.00988,ok
clang-chonk,bfs,kron22,128,6,0.01922,ok
clang-plain,bfs,kron22,128,7,0.01033,ok
clang-plainje,bfs,kron22,128,7,0.01076,ok
clang-chonk,bfs,kron22,128,7,0.01802,ok
clang-plain,bfs,kron22,128,8,0.03771,ok
clang-plainje,bfs,kron22,128,8,0.01161,ok
clang-chonk,bfs,kron22,128,8,0.01087,ok
clang-plain,bfs,kron22,128,9,0.02705,ok
clang-plainje,bfs,kron22,128,9,0.01227,ok
clang-chonk,bfs,kron22,128,9,0.00970,ok
clang-plain,bfs,kron22,128,10,0.01132,ok
clang-plainje,bfs,kron22,128,10,0.02419,ok
clang-chonk,bfs,kron22,128,10,0.01132,ok
