config,app,input,threads,run,time_s,status
clang-plain,cc,kron26,64,28,0.10793,ok
clang-plainje,cc,kron26,64,28,0.11135,ok
clang-chonk,cc,kron26,64,28,0.10761,ok
clang-plain,cc,kron26,64,29,0.11016,ok
clang-plainje,cc,kron26,64,29,0.11151,ok
clang-chonk,cc,kron26,64,29,0.11025,ok
clang-plain,cc,kron26,64,30,0.10890,ok
clang-plainje,cc,kron26,64,30,0.11832,ok
clang-chonk,cc,kron26,64,30,0.10715,ok
clang-plain,cc,kron26,64,31,0.11104,ok
clang-plainje,cc,kron26,64,31,0.10898,ok
clang-chonk,cc,kron26,64,31,0.10815,ok
clang-plain,cc,kron26,64,32,0.11515,ok
clang-plainje,cc,kron26,64,32,0.11123,ok
clang-chonk,cc,kron26,64,32,0.10979,ok
clang-plain,cc,kron26,64,33,0.10666,ok
clang-plainje,cc,kron26,64,33,0.10753,ok
clang-chonk,cc,kron26,64,33,0.11082,ok
clang-plain,cc,kron26,64,34,0.11173,ok
clang-plainje,cc,kron26,64,34,0.11774,ok
clang-chonk,cc,kron26,64,34,0.11656,ok
clang-plain,cc,kron26,64,35,0.10961,ok
clang-plainje,cc,kron26,64,35,0.10987,ok
clang-chonk,cc,kron26,64,35,0.11415,ok
clang-plain,cc,kron26,64,36,0.10952,ok
clang-plainje,cc,kron26,64,36,0.11520,ok
clang-chonk,cc,kron26,64,36,0.10686,ok
clang-plain,cc,kron26,64,37,0.10879,ok
clang-plainje,cc,kron26,64,37,0.10847,ok
clang-chonk,cc,kron26,64,37,0.10635,ok
clang-plain,cc,kron26,64,38,0.11274,ok
clang-plainje,cc,kron26,64,38,0.10771,ok
clang-chonk,cc,kron26,64,38,0.11044,ok
clang-plain,cc,kron26,64,39,0.11676,ok
clang-plainje,cc,kron26,64,39,0.10792,ok
clang-chonk,cc,kron26,64,39,0.11115,ok
clang-plain,cc,kron26,64,40,0.10932,ok
clang-plainje,cc,kron26,64,40,0.10959,ok
clang-chonk,cc,kron26,64,40,0.11147,ok
clang-plain,cc,kron26,64,41,0.10773,ok
clang-plainje,cc,kron26,64,41,0.11117,ok
clang-chonk,cc,kron26,64,41,0.11799,ok
clang-plain,cc,kron26,64,42,0.10887,ok
clang-plainje,cc,kron26,64,42,0.11379,ok
clang-chonk,cc,kron26,64,42,0.10874,ok
clang-plain,cc,kron26,64,43,0.10932,ok
clang-plainje,cc,kron26,64,43,0.11692,ok
clang-chonk,cc,kron26,64,43,0.10845,ok
clang-plain,cc,kron26,64,44,0.11039,ok
clang-plainje,cc,kron26,64,44,0.11013,ok
clang-chonk,cc,kron26,64,44,0.10649,ok
clang-plain,cc,kron26,64,45,0.11302,ok
clang-plainje,cc,kron26,64,45,0.10853,ok
clang-chonk,cc,kron26,64,45,0.10582,ok
clang-plain,cc,kron26,64,46,0.11487,ok
clang-plainje,cc,kron26,64,46,0.10688,ok
clang-chonk,cc,kron26,64,46,0.10934,ok
clang-plain,cc,kron26,64,47,0.10742,ok
clang-plainje,cc,kron26,64,47,0.10797,ok
clang-chonk,cc,kron26,64,47,0.11217,ok
clang-plain,cc,kron26,64,48,0.10842,ok
clang-plainje,cc,kron26,64,48,0.10656,ok
clang-chonk,cc,kron26,64,48,0.11423,ok
clang-plain,cc,kron26,64,49,0.10671,ok
clang-plainje,cc,kron26,64,49,0.10975,ok
clang-chonk,cc,kron26,64,49,0.11673,ok
clang-plain,cc,kron26,64,50,0.10719,ok
clang-plainje,cc,kron26,64,50,0.11058,ok
clang-chonk,cc,kron26,64,50,0.10693,ok
clang-plain,bfs,kron26,64,51,0.10387,ok
clang-plainje,bfs,kron26,64,51,0.09303,ok
clang-chonk,bfs,kron26,64,51,0.09816,ok
clang-plain,bfs,kron26,64,52,0.10518,ok
clang-plainje,bfs,kron26,64,52,0.10931,ok
clang-chonk,bfs,kron26,64,52,0.10137,ok
clang-plain,bfs,kron26,64,53,0.11068,ok
clang-plainje,bfs,kron26,64,53,0.10520,ok
clang-chonk,bfs,kron26,64,53,0.10476,ok
clang-plain,bfs,kron26,64,54,0.11155,ok
clang-plainje,bfs,kron26,64,54,0.10720,ok
clang-chonk,bfs,kron26,64,54,0.09793,ok
clang-plain,bfs,kron26,64,55,0.10833,ok
clang-plainje,bfs,kron26,64,55,0.10718,ok
clang-chonk,bfs,kron26,64,55,0.10059,ok
clang-plain,bfs,kron26,64,56,0.10690,ok
clang-plainje,bfs,kron26,64,56,0.10633,ok
clang-chonk,bfs,kron26,64,56,0.09421,ok
clang-plain,bfs,kron26,64,57,0.09460,ok
clang-plainje,bfs,kron26,64,57,0.10719,ok
clang-chonk,bfs,kron26,64,57,0.10093,ok
clang-plain,bfs,kron26,64,58,0.11033,ok
clang-plainje,bfs,kron26,64,58,0.09565,ok
clang-chonk,bfs,kron26,64,58,0.10509,ok
clang-plain,bfs,kron26,64,59,0.10726,ok
clang-plainje,bfs,kron26,64,59,0.10453,ok
clang-chonk,bfs,kron26,64,59,0.10222,ok
clang-plain,bfs,kron26,64,60,0.10775,ok
clang-plainje,bfs,kron26,64,60,0.10690,ok
clang-chonk,bfs,kron26,64,60,0.10620,ok
clang-plain,cc,kron26,64,51,0.10393,ok
clang-plainje,cc,kron26,64,51,0.11665,ok
clang-chonk,cc,kron26,64,51,0.11212,ok
clang-plain,cc,kron26,64,52,0.12433,ok
clang-plainje,cc,kron26,64,52,0.11611,ok
clang-chonk,cc,kron26,64,52,0.12773,ok
clang-plain,cc,kron26,64,53,0.11900,ok
clang-plainje,cc,kron26,64,53,0.12562,ok
clang-chonk,cc,kron26,64,53,0.11483,ok
clang-plain,cc,kron26,64,54,0.12450,ok
clang-plainje,cc,kron26,64,54,0.11708,ok
clang-chonk,cc,kron26,64,54,0.12795,ok
clang-plain,cc,kron26,64,55,0.11793,ok
clang-plainje,cc,kron26,64,55,0.11902,ok
clang-chonk,cc,kron26,64,55,0.11696,ok
clang-plain,cc,kron26,64,56,0.11590,ok
clang-plainje,cc,kron26,64,56,0.12993,ok
clang-chonk,cc,kron26,64,56,0.11530,ok
clang-plain,cc,kron26,64,57,0.12899,ok
clang-plainje,cc,kron26,64,57,0.11711,ok
clang-chonk,cc,kron26,64,57,0.12385,ok
clang-plain,cc,kron26,64,58,0.11758,ok
clang-plainje,cc,kron26,64,58,0.11825,ok
clang-chonk,cc,kron26,64,58,0.11370,ok
clang-plain,cc,kron26,64,59,0.11697,ok
clang-plainje,cc,kron26,64,59,0.12789,ok
clang-chonk,cc,kron26,64,59,0.11558,ok
clang-plain,cc,kron26,64,60,0.13083,ok
clang-plainje,cc,kron26,64,60,0.11407,ok
clang-chonk,cc,kron26,64,60,0.12438,ok
clang-plain,pr,kron26,64,1,1.33148,ok
clang-plainje,pr,kron26,64,1,1.30745,ok
clang-chonk,pr,kron26,64,1,1.28889,ok
clang-plain,pr,kron26,64,2,1.37530,ok
clang-plainje,pr,kron26,64,2,1.30498,ok
clang-chonk,pr,kron26,64,2,1.39339,ok
clang-plain,pr,kron26,64,3,1.35095,ok
clang-plainje,pr,kron26,64,3,1.32430,ok
clang-chonk,pr,kron26,64,3,1.32813,ok
clang-plain,pr,kron26,64,4,1.33990,ok
clang-plainje,pr,kron26,64,4,1.39918,ok
clang-chonk,pr,kron26,64,4,1.25226,ok
clang-plain,pr,kron26,64,5,1.37912,ok
clang-plainje,pr,kron26,64,5,1.40390,ok
clang-chonk,pr,kron26,64,5,1.36569,ok
clang-plain,pr,kron26,64,6,1.39518,ok
clang-plainje,pr,kron26,64,6,1.40049,ok
clang-chonk,pr,kron26,64,6,1.38089,ok
clang-plain,pr,kron26,64,7,1.29670,ok
clang-plainje,pr,kron26,64,7,1.37485,ok
clang-chonk,pr,kron26,64,7,1.36849,ok
clang-plain,pr,kron26,64,8,1.33804,ok
clang-plainje,pr,kron26,64,8,1.38094,ok
clang-chonk,pr,kron26,64,8,1.34986,ok
clang-plain,pr,kron26,64,9,1.34526,ok
clang-plainje,pr,kron26,64,9,1.36725,ok
clang-chonk,pr,kron26,64,9,1.37748,ok
clang-plain,pr,kron26,64,10,1.38728,ok
clang-plainje,pr,kron26,64,10,1.34948,ok
clang-chonk,pr,kron26,64,10,1.34156,ok
clang-plain,bc,kron26,64,1,4.64123,ok
clang-plainje,bc,kron26,64,1,4.67121,ok
clang-chonk,bc,kron26,64,1,4.62204,ok
clang-plain,bc,kron26,64,2,4.66400,ok
clang-plainje,bc,kron26,64,2,4.68242,ok
clang-chonk,bc,kron26,64,2,4.56354,ok
clang-plain,bc,kron26,64,3,4.62444,ok
clang-plainje,bc,kron26,64,3,4.76203,ok
clang-chonk,bc,kron26,64,3,4.77424,ok
clang-plain,bc,kron26,64,4,4.65238,ok
clang-plainje,bc,kron26,64,4,4.64154,ok
clang-chonk,bc,kron26,64,4,4.66077,ok
clang-plain,bc,kron26,64,5,4.62316,ok
clang-plainje,bc,kron26,64,5,4.63280,ok
clang-chonk,bc,kron26,64,5,4.65018,ok
clang-plain,bc,kron26,64,6,4.56968,ok
clang-plainje,bc,kron26,64,6,4.66597,ok
clang-chonk,bc,kron26,64,6,4.65125,ok
clang-plain,bc,kron26,64,7,4.63434,ok
clang-plainje,bc,kron26,64,7,4.63794,ok
clang-chonk,bc,kron26,64,7,4.67736,ok
clang-plain,bc,kron26,64,8,4.62163,ok
clang-plainje,bc,kron26,64,8,4.65402,ok
clang-chonk,bc,kron26,64,8,4.64933,ok
clang-plain,bc,kron26,64,9,4.58730,ok
clang-plainje,bc,kron26,64,9,4.59575,ok
clang-chonk,bc,kron26,64,9,4.63876,ok
clang-plain,bc,kron26,64,10,4.60944,ok
clang-plainje,bc,kron26,64,10,4.61558,ok
clang-chonk,bc,kron26,64,10,4.58167,ok
clang-plain,sssp,kron26,64,1,0.71741,ok
clang-plainje,sssp,kron26,64,1,0.78042,ok
clang-chonk,sssp,kron26,64,1,0.73619,ok
clang-plain,sssp,kron26,64,2,0.77329,ok
clang-plainje,sssp,kron26,64,2,0.76117,ok
clang-chonk,sssp,kron26,64,2,0.76582,ok
clang-plain,sssp,kron26,64,3,0.76472,ok
clang-plainje,sssp,kron26,64,3,0.74314,ok
clang-chonk,sssp,kron26,64,3,0.76700,ok
clang-plain,sssp,kron26,64,4,0.76249,ok
clang-plainje,sssp,kron26,64,4,0.78136,ok
clang-chonk,sssp,kron26,64,4,0.74360,ok
clang-plain,sssp,kron26,64,5,0.76224,ok
clang-plainje,sssp,kron26,64,5,0.77324,ok
clang-chonk,sssp,kron26,64,5,0.73512,ok
clang-plain,sssp,kron26,64,6,0.76209,ok
clang-plainje,sssp,kron26,64,6,0.75104,ok
clang-chonk,sssp,kron26,64,6,0.77178,ok
clang-plain,sssp,kron26,64,7,0.77444,ok
clang-plainje,sssp,kron26,64,7,0.77291,ok
clang-chonk,sssp,kron26,64,7,0.71857,ok
clang-plain,sssp,kron26,64,8,0.78077,ok
clang-plainje,sssp,kron26,64,8,0.74606,ok
clang-chonk,sssp,kron26,64,8,0.76859,ok
clang-plain,sssp,kron26,64,9,0.79111,ok
clang-plainje,sssp,kron26,64,9,0.77020,ok
clang-chonk,sssp,kron26,64,9,0.77068,ok
clang-plain,sssp,kron26,64,10,0.77906,ok
clang-plainje,sssp,kron26,64,10,0.78784,ok
clang-chonk,sssp,kron26,64,10,0.74902,ok
clang-plain,tc,kron26,64,1,55.11300,ok
clang-plainje,tc,kron26,64,1,54.49055,ok
clang-chonk,tc,kron26,64,1,55.18243,ok
clang-plain,tc,kron26,64,2,56.37685,ok
clang-plainje,tc,kron26,64,2,54.18382,ok
clang-chonk,tc,kron26,64,2,54.91717,ok
clang-plain,tc,kron26,64,3,54.61755,ok
clang-plainje,tc,kron26,64,3,55.22082,ok
clang-chonk,tc,kron26,64,3,54.49612,ok
clang-plain,tc,kron26,64,4,54.59243,ok
clang-plainje,tc,kron26,64,4,53.87650,ok
clang-chonk,tc,kron26,64,4,53.68999,ok
clang-plain,tc,kron26,64,5,57.73369,ok
clang-plainje,tc,kron26,64,5,54.50600,ok
clang-chonk,tc,kron26,64,5,56.70009,ok
clang-plain,tc,kron26,64,6,54.55638,ok
clang-plainje,tc,kron26,64,6,54.24481,ok
clang-chonk,tc,kron26,64,6,54.40056,ok
clang-plain,tc,kron26,64,7,55.35159,ok
clang-plainje,tc,kron26,64,7,55.88307,ok
clang-chonk,tc,kron26,64,7,54.21069,ok
clang-plain,tc,kron26,64,8,55.80474,ok
clang-plainje,tc,kron26,64,8,56.06450,ok
clang-chonk,tc,kron26,64,8,55.09250,ok
clang-plain,tc,kron26,64,9,54.25017,ok
clang-plainje,tc,kron26,64,9,54.07623,ok
clang-chonk,tc,kron26,64,9,55.06561,ok
clang-plain,tc,kron26,64,10,53.83361,ok
clang-plainje,tc,kron26,64,10,55.30893,ok
clang-chonk,tc,kron26,64,10,55.09687,ok
clang-plain,bfs,kron26,64,61,0.09380,ok
clang-plainje,bfs,kron26,64,61,0.12225,ok
clang-chonk,bfs,kron26,64,61,0.11629,ok
clang-plain,bfs,kron26,64,62,0.09227,ok
clang-plainje,bfs,kron26,64,62,0.11525,ok
clang-chonk,bfs,kron26,64,62,0.09540,ok
clang-plain,bfs,kron26,64,63,0.09185,ok
clang-plainje,bfs,kron26,64,63,0.10801,ok
clang-chonk,bfs,kron26,64,63,0.08960,ok
clang-plain,bfs,kron26,64,64,0.12540,ok
clang-plainje,bfs,kron26,64,64,0.10371,ok
clang-chonk,bfs,kron26,64,64,0.08791,ok
clang-plain,bfs,kron26,64,65,0.11704,ok
clang-plainje,bfs,kron26,64,65,0.10818,ok
clang-chonk,bfs,kron26,64,65,0.11328,ok
clang-plain,bfs,kron26,64,66,0.10952,ok
clang-plainje,bfs,kron26,64,66,0.11268,ok
clang-chonk,bfs,kron26,64,66,0.08976,ok
clang-plain,bfs,kron26,64,67,0.09527,ok
clang-plainje,bfs,kron26,64,67,0.10816,ok
clang-chonk,bfs,kron26,64,67,0.11473,ok
clang-plain,bfs,kron26,64,68,0.11256,ok
clang-plainje,bfs,kron26,64,68,0.09643,ok
clang-chonk,bfs,kron26,64,68,0.10640,ok
clang-plain,bfs,kron26,64,69,0.11213,ok
clang-plainje,bfs,kron26,64,69,0.09080,ok
clang-chonk,bfs,kron26,64,69,0.10114,ok
clang-plain,bfs,kron26,64,70,0.10762,ok
clang-plainje,bfs,kron26,64,70,0.11355,ok
clang-chonk,bfs,kron26,64,70,0.10610,ok
