config,app,input,threads,run,time_s,status
clang-plain,cc,kron26,112,9,0.10539,ok
clang-plainje,cc,kron26,112,9,0.11135,ok
clang-chonk,cc,kron26,112,9,0.12387,ok
clang-plain,cc,kron26,112,10,0.10590,ok
clang-plainje,cc,kron26,112,10,0.10873,ok
clang-chonk,cc,kron26,112,10,0.11531,ok
clang-plain,cc,kron26,112,11,0.11777,ok
clang-plainje,cc,kron26,112,11,0.13763,ok
clang-chonk,cc,kron26,112,11,0.13496,ok
clang-plain,cc,kron26,112,12,0.10026,ok
clang-plainje,cc,kron26,112,12,0.10854,ok
clang-chonk,cc,kron26,112,12,0.12768,ok
clang-plain,cc,kron26,112,13,0.12960,ok
clang-plainje,cc,kron26,112,13,0.11092,ok
clang-chonk,cc,kron26,112,13,0.12237,ok
clang-plain,cc,kron26,112,14,0.11396,ok
clang-plainje,cc,kron26,112,14,0.13269,ok
clang-chonk,cc,kron26,112,14,0.11082,ok
clang-plain,cc,kron26,112,15,0.12108,ok
clang-plainje,cc,kron26,112,15,0.13076,ok
clang-chonk,cc,kron26,112,15,0.11796,ok
clang-plain,cc,kron26,112,16,0.11831,ok
clang-plainje,cc,kron26,112,16,0.12818,ok
clang-chonk,cc,kron26,112,16,0.11446,ok
clang-plain,cc,kron26,112,17,0.10956,ok
clang-plainje,cc,kron26,112,17,0.10793,ok
clang-chonk,cc,kron26,112,17,0.11212,ok
clang-plain,cc,kron26,112,18,0.11393,ok
clang-plainje,cc,kron26,112,18,0.10593,ok
clang-chonk,cc,kron26,112,18,0.13197,ok
clang-plain,cc,kron26,112,19,0.10725,ok
clang-plainje,cc,kron26,112,19,0.10969,ok
clang-chonk,cc,kron26,112,19,0.14337,ok
clang-plain,cc,kron26,112,20,0.11057,ok
clang-plainje,cc,kron26,112,20,0.10310,ok
clang-chonk,cc,kron26,112,20,0.10369,ok
clang-plain,cc,kron26,112,21,0.11888,ok
clang-plainje,cc,kron26,112,21,0.11883,ok
clang-chonk,cc,kron26,112,21,0.10809,ok
clang-plain,cc,kron26,112,22,0.12212,ok
clang-plainje,cc,kron26,112,22,0.12384,ok
clang-chonk,cc,kron26,112,22,0.11224,ok
clang-plain,cc,kron26,112,23,0.11790,ok
clang-plainje,cc,kron26,112,23,0.11004,ok
clang-chonk,cc,kron26,112,23,0.10904,ok
clang-plain,cc,kron26,112,24,0.10475,ok
clang-plainje,cc,kron26,112,24,0.10870,ok
clang-chonk,cc,kron26,112,24,0.11869,ok
clang-plain,cc,kron26,112,25,0.11789,ok
clang-plainje,cc,kron26,112,25,0.11353,ok
clang-chonk,cc,kron26,112,25,0.12417,ok
clang-plain,cc,kron26,112,26,0.11378,ok
clang-plainje,cc,kron26,112,26,0.14051,ok
clang-chonk,cc,kron26,112,26,0.10355,ok
clang-plain,cc,kron26,112,27,0.10842,ok
clang-plainje,cc,kron26,112,27,0.11472,ok
clang-chonk,cc,kron26,112,27,0.11011,ok
clang-plain,cc,kron26,112,28,0.14295,ok
clang-plainje,cc,kron26,112,28,0.12636,ok
clang-chonk,cc,kron26,112,28,0.11771,ok
clang-plain,cc,kron26,112,29,0.13809,ok
clang-plainje,cc,kron26,112,29,0.11781,ok
clang-chonk,cc,kron26,112,29,0.13483,ok
clang-plain,cc,kron26,112,30,0.12129,ok
clang-plainje,cc,kron26,112,30,0.11362,ok
clang-chonk,cc,kron26,112,30,0.11148,ok
clang-plain,cc,kron26,112,31,0.10661,ok
clang-plainje,cc,kron26,112,31,0.13207,ok
clang-chonk,cc,kron26,112,31,0.13324,ok
clang-plain,cc,kron26,112,32,0.13611,ok
clang-plainje,cc,kron26,112,32,0.14458,ok
clang-chonk,cc,kron26,112,32,0.11624,ok
clang-plain,cc,kron26,112,33,0.11229,ok
clang-plainje,cc,kron26,112,33,0.10790,ok
clang-chonk,cc,kron26,112,33,0.11042,ok
clang-plain,cc,kron26,112,34,0.12759,ok
clang-plainje,cc,kron26,112,34,0.11423,ok
clang-chonk,cc,kron26,112,34,0.12272,ok
clang-plain,cc,kron26,112,35,0.12633,ok
clang-plainje,cc,kron26,112,35,0.10010,ok
clang-chonk,cc,kron26,112,35,0.12841,ok
clang-plain,cc,kron26,112,36,0.12684,ok
clang-plainje,cc,kron26,112,36,0.11218,ok
clang-chonk,cc,kron26,112,36,0.10678,ok
clang-plain,cc,kron26,112,37,0.13358,ok
clang-plainje,cc,kron26,112,37,0.12560,ok
clang-chonk,cc,kron26,112,37,0.11057,ok
clang-plain,cc,kron26,112,38,0.12670,ok
clang-plainje,cc,kron26,112,38,0.13065,ok
clang-chonk,cc,kron26,112,38,0.10536,ok
clang-plain,cc,kron26,112,39,0.11560,ok
clang-plainje,cc,kron26,112,39,0.11191,ok
clang-chonk,cc,kron26,112,39,0.12692,ok
clang-plain,cc,kron26,112,40,0.11924,ok
clang-plainje,cc,kron26,112,40,0.10870,ok
clang-chonk,cc,kron26,112,40,0.11418,ok
clang-plain,cc,kron26,112,41,0.13190,ok
clang-plainje,cc,kron26,112,41,0.10356,ok
clang-chonk,cc,kron26,112,41,0.11666,ok
clang-plain,cc,kron26,112,42,0.10481,ok
clang-plainje,cc,kron26,112,42,0.11607,ok
clang-chonk,cc,kron26,112,42,0.12111,ok
clang-plain,cc,kron26,112,43,0.13517,ok
clang-plainje,cc,kron26,112,43,0.13677,ok
clang-chonk,cc,kron26,112,43,0.12359,ok
clang-plain,cc,kron26,112,44,0.13786,ok
clang-plainje,cc,kron26,112,44,0.13277,ok
clang-chonk,cc,kron26,112,44,0.12376,ok
clang-plain,cc,kron26,112,45,0.11226,ok
clang-plainje,cc,kron26,112,45,0.10473,ok
clang-chonk,cc,kron26,112,45,0.11992,ok
clang-plain,cc,kron26,112,46,0.10585,ok
clang-plainje,cc,kron26,112,46,0.10794,ok
clang-chonk,cc,kron26,112,46,0.13086,ok
clang-plain,cc,kron26,112,47,0.10941,ok
clang-plainje,cc,kron26,112,47,0.11106,ok
clang-chonk,cc,kron26,112,47,0.11403,ok
clang-plain,cc,kron26,112,48,0.10981,ok
clang-plainje,cc,kron26,112,48,0.10847,ok
clang-chonk,cc,kron26,112,48,0.10862,ok
clang-plain,cc,kron26,112,49,0.11730,ok
clang-plainje,cc,kron26,112,49,0.13256,ok
clang-chonk,cc,kron26,112,49,0.11642,ok
clang-plain,cc,kron26,112,50,0.10975,ok
clang-plainje,cc,kron26,112,50,0.13929,ok
clang-chonk,cc,kron26,112,50,0.10781,ok
clang-plain,bfs,kron26,112,1,0.11988,ok
clang-plainje,bfs,kron26,112,1,0.11388,ok
clang-chonk,bfs,kron26,112,1,0.11751,ok
clang-plain,bfs,kron26,112,2,0.12497,ok
clang-plainje,bfs,kron26,112,2,0.12299,ok
clang-chonk,bfs,kron26,112,2,0.11355,ok
clang-plain,bfs,kron26,112,3,0.10789,ok
clang-plainje,bfs,kron26,112,3,0.11034,ok
clang-chonk,bfs,kron26,112,3,0.11452,ok
clang-plain,bfs,kron26,112,4,0.10467,ok
clang-plainje,bfs,kron26,112,4,0.11998,ok
clang-chonk,bfs,kron26,112,4,0.09952,ok
clang-plain,bfs,kron26,112,5,0.11712,ok
clang-plainje,bfs,kron26,112,5,0.13948,ok
clang-chonk,bfs,kron26,112,5,0.11026,ok
clang-plain,bfs,kron26,112,6,0.12338,ok
clang-plainje,bfs,kron26,112,6,0.11770,ok
clang-chonk,bfs,kron26,112,6,0.10685,ok
clang-plain,bfs,kron26,112,7,0.10330,ok
clang-plainje,bfs,kron26,112,7,0.11003,ok
clang-chonk,bfs,kron26,112,7,0.11664,ok
clang-plain,bfs,kron26,112,8,0.09182,ok
clang-plainje,bfs,kron26,112,8,0.09925,ok
clang-chonk,bfs,kron26,112,8,0.12057,ok
clang-plain,bfs,kron26,112,9,0.12044,ok
clang-plainje,bfs,kron26,112,9,0.10934,ok
clang-chonk,bfs,kron26,112,9,0.11251,ok
clang-plain,bfs,kron26,112,10,0.12498,ok
clang-plainje,bfs,kron26,112,10,0.12938,ok
clang-chonk,bfs,kron26,112,10,0.11354,ok
clang-plain,bfs,kron26,112,11,0.12049,ok
clang-plainje,bfs,kron26,112,11,0.13980,ok
clang-chonk,bfs,kron26,112,11,0.11187,ok
clang-plain,bfs,kron26,112,12,0.10293,ok
clang-plainje,bfs,kron26,112,12,0.12094,ok
clang-chonk,bfs,kron26,112,12,0.09885,ok
clang-plain,bfs,kron26,112,13,0.09386,ok
clang-plainje,bfs,kron26,112,13,0.10757,ok
clang-chonk,bfs,kron26,112,13,0.12309,ok
clang-plain,bfs,kron26,112,14,0.12617,ok
clang-plainje,bfs,kron26,112,14,0.11607,ok
clang-chonk,bfs,kron26,112,14,0.09311,ok
clang-plain,bfs,kron26,112,15,0.12367,ok
clang-plainje,bfs,kron26,112,15,0.10914,ok
clang-chonk,bfs,kron26,112,15,0.09352,ok
clang-plain,bfs,kron26,112,16,0.13206,ok
clang-plainje,bfs,kron26,112,16,0.12558,ok
clang-chonk,bfs,kron26,112,16,0.10736,ok
clang-plain,bfs,kron26,112,17,0.11696,ok
clang-plainje,bfs,kron26,112,17,0.12143,ok
clang-chonk,bfs,kron26,112,17,0.11590,ok
clang-plain,bfs,kron26,112,18,0.11000,ok
clang-plainje,bfs,kron26,112,18,0.11290,ok
clang-chonk,bfs,kron26,112,18,0.12507,ok
clang-plain,bfs,kron26,112,19,0.10224,ok
clang-plainje,bfs,kron26,112,19,0.11227,ok
clang-chonk,bfs,kron26,112,19,0.10056,ok
clang-plain,bfs,kron26,112,20,0.10315,ok
clang-plainje,bfs,kron26,112,20,0.11089,ok
clang-chonk,bfs,kron26,112,20,0.11740,ok
clang-plain,bfs,kron26,112,21,0.10164,ok
clang-plainje,bfs,kron26,112,21,0.11754,ok
clang-chonk,bfs,kron26,112,21,0.10018,ok
clang-plain,bfs,kron26,112,22,0.09007,ok
clang-plainje,bfs,kron26,112,22,0.10469,ok
clang-chonk,bfs,kron26,112,22,0.12281,ok
clang-plain,bfs,kron26,112,23,0.13684,ok
clang-plainje,bfs,kron26,112,23,0.14014,ok
clang-chonk,bfs,kron26,112,23,0.09026,ok
clang-plain,bfs,kron26,112,24,0.13324,ok
clang-plainje,bfs,kron26,112,24,0.09939,ok
clang-chonk,bfs,kron26,112,24,0.10629,ok
clang-plain,bfs,kron26,112,25,0.12830,ok
clang-plainje,bfs,kron26,112,25,0.13200,ok
clang-chonk,bfs,kron26,112,25,0.10950,ok
clang-plain,bfs,kron26,112,26,0.11576,ok
clang-plainje,bfs,kron26,112,26,0.11775,ok
clang-chonk,bfs,kron26,112,26,0.13118,ok
clang-plain,bfs,kron26,112,27,0.10456,ok
clang-plainje,bfs,kron26,112,27,0.08778,ok
clang-chonk,bfs,kron26,112,27,0.10588,ok
clang-plain,bfs,kron26,112,28,0.12830,ok
clang-plainje,bfs,kron26,112,28,0.11266,ok
clang-chonk,bfs,kron26,112,28,0.09841,ok
clang-plain,bfs,kron26,112,29,0.11890,ok
clang-plainje,bfs,kron26,112,29,0.12678,ok
clang-chonk,bfs,kron26,112,29,0.11659,ok
clang-plain,bfs,kron26,112,30,0.12308,ok
clang-plainje,bfs,kron26,112,30,0.10967,ok
clang-chonk,bfs,kron26,112,30,0.11702,ok
clang-plain,bfs,kron26,112,31,0.13855,ok
clang-plainje,bfs,kron26,112,31,0.10000,ok
clang-chonk,bfs,kron26,112,31,0.11171,ok
clang-plain,bfs,kron26,112,32,0.12110,ok
clang-plainje,bfs,kron26,112,32,0.11513,ok
clang-chonk,bfs,kron26,112,32,0.10177,ok
clang-plain,bfs,kron26,112,33,0.11293,ok
clang-plainje,bfs,kron26,112,33,0.12654,ok
clang-chonk,bfs,kron26,112,33,0.11515,ok
clang-plain,bfs,kron26,112,34,0.12689,ok
clang-plainje,bfs,kron26,112,34,0.11985,ok
clang-chonk,bfs,kron26,112,34,0.11967,ok
clang-plain,bfs,kron26,112,35,0.12158,ok
clang-plainje,bfs,kron26,112,35,0.12010,ok
clang-chonk,bfs,kron26,112,35,0.10824,ok
clang-plain,bfs,kron26,112,36,0.09140,ok
clang-plainje,bfs,kron26,112,36,0.12031,ok
clang-chonk,bfs,kron26,112,36,0.13667,ok
clang-plain,bfs,kron26,112,37,0.11353,ok
clang-plainje,bfs,kron26,112,37,0.12206,ok
clang-chonk,bfs,kron26,112,37,0.12266,ok
clang-plain,bfs,kron26,112,38,0.11570,ok
clang-plainje,bfs,kron26,112,38,0.11938,ok
clang-chonk,bfs,kron26,112,38,0.10287,ok
clang-plain,bfs,kron26,112,39,0.13424,ok
clang-plainje,bfs,kron26,112,39,0.12204,ok
clang-chonk,bfs,kron26,112,39,0.11732,ok
clang-plain,bfs,kron26,112,40,0.09898,ok
clang-plainje,bfs,kron26,112,40,0.09735,ok
clang-chonk,bfs,kron26,112,40,0.11012,ok
clang-plain,bfs,kron26,112,41,0.13709,ok
clang-plainje,bfs,kron26,112,41,0.14026,ok
clang-chonk,bfs,kron26,112,41,0.11448,ok
clang-plain,bfs,kron26,112,42,0.10396,ok
clang-plainje,bfs,kron26,112,42,0.14166,ok
clang-chonk,bfs,kron26,112,42,0.09658,ok
clang-plain,bfs,kron26,112,43,0.10173,ok
clang-plainje,bfs,kron26,112,43,0.11778,ok
clang-chonk,bfs,kron26,112,43,0.11679,ok
clang-plain,bfs,kron26,112,44,0.09180,ok
clang-plainje,bfs,kron26,112,44,0.11854,ok
clang-chonk,bfs,kron26,112,44,0.10958,ok
clang-plain,bfs,kron26,112,45,0.11654,ok
clang-plainje,bfs,kron26,112,45,0.11956,ok
clang-chonk,bfs,kron26,112,45,0.08556,ok
clang-plain,bfs,kron26,112,46,0.11087,ok
clang-plainje,bfs,kron26,112,46,0.11791,ok
clang-chonk,bfs,kron26,112,46,0.10239,ok
clang-plain,bfs,kron26,112,47,0.13416,ok
clang-plainje,bfs,kron26,112,47,0.09401,ok
clang-chonk,bfs,kron26,112,47,0.11148,ok
clang-plain,bfs,kron26,112,48,0.11257,ok
clang-plainje,bfs,kron26,112,48,0.11967,ok
clang-chonk,bfs,kron26,112,48,0.11282,ok
clang-plain,bfs,kron26,112,49,0.12212,ok
clang-plainje,bfs,kron26,112,49,0.11126,ok
clang-chonk,bfs,kron26,112,49,0.09803,ok
clang-plain,bfs,kron26,112,50,0.09751,ok
clang-plainje,bfs,kron26,112,50,0.12321,ok
clang-chonk,bfs,kron26,112,50,0.11947,ok
clang-plain,bfs,kron26,112,1,0.10896,ok
clang-plainje,bfs,kron26,112,1,0.10551,ok
clang-chonk,bfs,kron26,112,1,0.09924,ok
clang-plain,bfs,kron26,112,2,0.11325,ok
clang-plainje,bfs,kron26,112,2,0.11374,ok
clang-chonk,bfs,kron26,112,2,0.09563,ok
clang-plain,bfs,kron26,112,3,0.12005,ok
clang-plainje,bfs,kron26,112,3,0.11417,ok
clang-chonk,bfs,kron26,112,3,0.10753,ok
clang-plain,bfs,kron26,112,4,0.09787,ok
clang-plainje,bfs,kron26,112,4,0.11312,ok
clang-chonk,bfs,kron26,112,4,0.09239,ok
clang-plain,bfs,kron26,112,5,0.10060,ok
clang-plainje,bfs,kron26,112,5,0.11131,ok
clang-chonk,bfs,kron26,112,5,0.09631,ok
clang-plain,cc,kron26,112,1,0.09490,ok
clang-plainje,cc,kron26,112,1,0.10905,ok
clang-chonk,cc,kron26,112,1,0.09166,ok
clang-plain,cc,kron26,112,2,0.09747,ok
clang-plainje,cc,kron26,112,2,0.10957,ok
clang-chonk,cc,kron26,112,2,0.09564,ok
clang-plain,cc,kron26,112,3,0.09652,ok
clang-plainje,cc,kron26,112,3,0.10937,ok
clang-chonk,cc,kron26,112,3,0.09694,ok
clang-plain,cc,kron26,112,4,0.09053,ok
clang-plainje,cc,kron26,112,4,0.10853,ok
clang-chonk,cc,kron26,112,4,0.09647,ok
clang-plain,cc,kron26,112,5,0.09726,ok
clang-plainje,cc,kron26,112,5,0.11002,ok
clang-chonk,cc,kron26,112,5,0.09864,ok
clang-plain,pr,kron26,112,1,0.93638,ok
clang-plainje,pr,kron26,112,1,0.97072,ok
clang-chonk,pr,kron26,112,1,0.96096,ok
clang-plain,pr,kron26,112,2,0.98329,ok
clang-plainje,pr,kron26,112,2,0.76508,ok
clang-chonk,pr,kron26,112,2,0.66494,ok
clang-plain,pr,kron26,112,3,0.97953,ok
clang-plainje,pr,kron26,112,3,0.97963,ok
clang-chonk,pr,kron26,112,3,0.97009,ok
clang-plain,pr,kron26,112,4,0.96406,ok
clang-plainje,pr,kron26,112,4,0.95597,ok
clang-chonk,pr,kron26,112,4,0.98011,ok
clang-plain,pr,kron26,112,5,0.97976,ok
clang-plainje,pr,kron26,112,5,0.96216,ok
clang-chonk,pr,kron26,112,5,0.95251,ok
clang-plain,bc,kron26,112,1,3.69228,ok
clang-plainje,bc,kron26,112,1,3.76508,ok
clang-chonk,bc,kron26,112,1,3.75162,ok
clang-plain,bc,kron26,112,2,3.63705,ok
clang-plainje,bc,kron26,112,2,3.76647,ok
clang-chonk,bc,kron26,112,2,3.74698,ok
clang-plain,bc,kron26,112,3,3.71620,ok
clang-plainje,bc,kron26,112,3,3.75444,ok
clang-chonk,bc,kron26,112,3,3.79680,ok
clang-plain,bc,kron26,112,4,3.80616,ok
clang-plainje,bc,kron26,112,4,3.75140,ok
clang-chonk,bc,kron26,112,4,3.71727,ok
clang-plain,bc,kron26,112,5,3.64860,ok
clang-plainje,bc,kron26,112,5,3.62569,ok
clang-chonk,bc,kron26,112,5,3.66932,ok
clang-plain,sssp,kron26,112,1,0.84643,ok
clang-plainje,sssp,kron26,112,1,0.77028,ok
clang-chonk,sssp,kron26,112,1,0.84833,ok
clang-plain,sssp,kron26,112,2,0.86535,ok
clang-plainje,sssp,kron26,112,2,0.87413,ok
clang-chonk,sssp,kron26,112,2,0.84437,ok
clang-plain,sssp,kron26,112,3,0.86591,ok
clang-plainje,sssp,kron26,112,3,0.74540,ok
clang-chonk,sssp,kron26,112,3,0.84074,ok
clang-plain,sssp,kron26,112,4,0.85457,ok
clang-plainje,sssp,kron26,112,4,0.83214,ok
clang-chonk,sssp,kron26,112,4,0.84146,ok
clang-plain,sssp,kron26,112,5,0.85132,ok
clang-plainje,sssp,kron26,112,5,0.81678,ok
clang-chonk,sssp,kron26,112,5,0.83063,ok
clang-plain,tc,kron26,112,1,33.77201,ok
clang-plainje,tc,kron26,112,1,34.35561,ok
clang-chonk,tc,kron26,112,1,35.33045,ok
clang-plain,tc,kron26,112,2,33.42377,ok
clang-plainje,tc,kron26,112,2,34.08623,ok
clang-chonk,tc,kron26,112,2,37.39820,ok
clang-plain,tc,kron26,112,3,36.00423,ok
clang-plainje,tc,kron26,112,3,35.46327,ok
clang-chonk,tc,kron26,112,3,35.17092,ok
clang-plain,tc,kron26,112,4,33.83849,ok
clang-plainje,tc,kron26,112,4,35.11165,ok
clang-chonk,tc,kron26,112,4,35.26872,ok
clang-plain,tc,kron26,112,5,34.81952,ok
clang-plainje,tc,kron26,112,5,34.30766,ok
clang-chonk,tc,kron26,112,5,35.34800,ok
