config,app,input,threads,run,time_s,status
clang-plain,bfs,kron22,96,22,0.00738,ok
clang-plainje,bfs,kron22,96,22,0.00757,ok
clang-chonk,bfs,kron22,96,22,0.00794,ok
clang-plain,bfs,kron22,96,23,0.00738,ok
clang-plainje,bfs,kron22,96,23,0.00765,ok
clang-chonk,bfs,kron22,96,23,0.00751,ok
clang-plain,bfs,kron22,96,24,0.00726,ok
clang-plainje,bfs,kron22,96,24,0.00753,ok
clang-chonk,bfs,kron22,96,24,0.00751,ok
clang-plain,bfs,kron22,96,25,0.00745,ok
clang-plainje,bfs,kron22,96,25,0.00721,ok
clang-chonk,bfs,kron22,96,25,0.00751,ok
clang-plain,bfs,kron22,96,26,0.00734,ok
clang-plainje,bfs,kron22,96,26,0.00831,ok
clang-chonk,bfs,kron22,96,26,0.00717,ok
clang-plain,bfs,kron22,96,27,0.00744,ok
clang-plainje,bfs,kron22,96,27,0.00747,ok
clang-chonk,bfs,kron22,96,27,0.00755,ok
clang-plain,bfs,kron22,96,28,0.00955,ok
clang-plainje,bfs,kron22,96,28,0.00734,ok
clang-chonk,bfs,kron22,96,28,0.00847,ok
clang-plain,bfs,kron22,96,29,0.00727,ok
clang-plainje,bfs,kron22,96,29,0.00733,ok
clang-chonk,bfs,kron22,96,29,0.00754,ok
clang-plain,bfs,kron22,96,30,0.00752,ok
clang-plainje,bfs,kron22,96,30,0.00742,ok
clang-chonk,bfs,kron22,96,30,0.00746,ok
clang-plain,bfs,kron22,96,31,0.00832,ok
clang-plainje,bfs,kron22,96,31,0.00751,ok
clang-chonk,bfs,kron22,96,31,0.00747,ok
clang-plain,bfs,kron22,96,32,0.00742,ok
clang-plainje,bfs,kron22,96,32,0.00753,ok
clang-chonk,bfs,kron22,96,32,0.00945,ok
clang-plain,bfs,kron22,96,33,0.00747,ok
clang-plainje,bfs,kron22,96,33,0.00761,ok
clang-chonk,bfs,kron22,96,33,0.00761,ok
clang-plain,bfs,kron22,96,34,0.00741,ok
clang-plainje,bfs,kron22,96,34,0.00762,ok
clang-chonk,bfs,kron22,96,34,0.00730,ok
clang-plain,bfs,kron22,96,35,0.00755,ok
clang-plainje,bfs,kron22,96,35,0.00756,ok
clang-chonk,bfs,kron22,96,35,0.00807,ok
clang-plain,bfs,kron22,96,36,0.00735,ok
clang-plainje,bfs,kron22,96,36,0.00707,ok
clang-chonk,bfs,kron22,96,36,0.00737,ok
clang-plain,bfs,kron22,96,37,0.00729,ok
clang-plainje,bfs,kron22,96,37,0.00891,ok
clang-chonk,bfs,kron22,96,37,0.00756,ok
clang-plain,bfs,kron22,96,38,0.00736,ok
clang-plainje,bfs,kron22,96,38,0.00754,ok
clang-chonk,bfs,kron22,96,38,0.00747,ok
clang-plain,bfs,kron22,96,39,0.00737,ok
clang-plainje,bfs,kron22,96,39,0.00754,ok
clang-chonk,bfs,kron22,96,39,0.00756,ok
clang-plain,bfs,kron22,96,40,0.00721,ok
clang-plainje,bfs,kron22,96,40,0.00789,ok
clang-chonk,bfs,kron22,96,40,0.00742,ok
clang-plain,bfs,kron22,96,41,0.00738,ok
clang-plainje,bfs,kron22,96,41,0.00761,ok
clang-chonk,bfs,kron22,96,41,0.00745,ok
clang-plain,bfs,kron22,96,42,0.00820,ok
clang-plainje,bfs,kron22,96,42,0.00740,ok
clang-chonk,bfs,kron22,96,42,0.00681,ok
clang-plain,bfs,kron22,96,43,0.00723,ok
clang-plainje,bfs,kron22,96,43,0.00747,ok
clang-chonk,bfs,kron22,96,43,0.00898,ok
clang-plain,bfs,kron22,96,44,0.00731,ok
clang-plainje,bfs,kron22,96,44,0.00743,ok
clang-chonk,bfs,kron22,96,44,0.00720,ok
clang-plain,bfs,kron22,96,45,0.00731,ok
clang-plainje,bfs,kron22,96,45,0.00747,ok
clang-chonk,bfs,kron22,96,45,0.00752,ok
clang-plain,bfs,kron22,96,46,0.00745,ok
clang-plainje,bfs,kron22,96,46,0.00826,ok
clang-chonk,bfs,kron22,96,46,0.00779,ok
clang-plain,bfs,kron22,96,47,0.00748,ok
clang-plainje,bfs,kron22,96,47,0.00685,ok
clang-chonk,bfs,kron22,96,47,0.00748,ok
clang-plain,bfs,kron22,96,48,0.00741,ok
clang-plainje,bfs,kron22,96,48,0.00877,ok
clang-chonk,bfs,kron22,96,48,0.00735,ok
clang-plain,bfs,kron22,96,49,0.00759,ok
clang-plainje,bfs,kron22,96,49,0.00723,ok
clang-chonk,bfs,kron22,96,49,0.00750,ok
clang-plain,bfs,kron22,96,50,0.00747,ok
clang-plainje,bfs,kron22,96,50,0.00748,ok
clang-chonk,bfs,kron22,96,50,0.00753,ok
clang-plain,cc,kron22,96,1,0.00900,ok
clang-plainje,cc,kron22,96,1,0.00802,ok
clang-chonk,cc,kron22,96,1,0.00840,ok
clang-plain,cc,kron22,96,2,0.00856,ok
clang-plainje,cc,kron22,96,2,0.00906,ok
clang-chonk,cc,kron22,96,2,0.00861,ok
clang-plain,cc,kron22,96,3,0.00848,ok
clang-plainje,cc,kron22,96,3,0.00881,ok
clang-chonk,cc,kron22,96,3,0.00864,ok
clang-plain,cc,kron22,96,4,0.00897,ok
clang-plainje,cc,kron22,96,4,0.00882,ok
clang-chonk,cc,kron22,96,4,0.00870,ok
clang-plain,cc,kron22,96,5,0.00870,ok
clang-plainje,cc,kron22,96,5,0.00888,ok
clang-chonk,cc,kron22,96,5,0.00888,ok
clang-plain,cc,kron22,96,6,0.00865,ok
clang-plainje,cc,kron22,96,6,0.00835,ok
clang-chonk,cc,kron22,96,6,0.00885,ok
clang-plain,cc,kron22,96,7,0.00998,ok
clang-plainje,cc,kron22,96,7,0.00841,ok
clang-chonk,cc,kron22,96,7,0.00874,ok
clang-plain,cc,kron22,96,8,0.00882,ok
clang-plainje,cc,kron22,96,8,0.00865,ok
clang-chonk,cc,kron22,96,8,0.00841,ok
clang-plain,cc,kron22,96,9,0.00864,ok
clang-plainje,cc,kron22,96,9,0.00849,ok
clang-chonk,cc,kron22,96,9,0.00972,ok
clang-plain,cc,kron22,96,10,0.00878,ok
clang-plainje,cc,kron22,96,10,0.00847,ok
clang-chonk,cc,kron22,96,10,0.00867,ok
clang-plain,cc,kron22,96,11,0.00837,ok
clang-plainje,cc,kron22,96,11,0.00830,ok
clang-chonk,cc,kron22,96,11,0.00872,ok
clang-plain,cc,kron22,96,12,0.00874,ok
clang-plainje,cc,kron22,96,12,0.00896,ok
clang-chonk,cc,kron22,96,12,0.00904,ok
clang-plain,cc,kron22,96,13,0.00870,ok
clang-plainje,cc,kron22,96,13,0.00849,ok
clang-chonk,cc,kron22,96,13,0.00859,ok
clang-plain,cc,kron22,96,14,0.00849,ok
clang-plainje,cc,kron22,96,14,0.00878,ok
clang-chonk,cc,kron22,96,14,0.00896,ok
clang-plain,cc,kron22,96,15,0.00844,ok
clang-plainje,cc,kron22,96,15,0.00859,ok
clang-chonk,cc,kron22,96,15,0.00866,ok
clang-plain,cc,kron22,96,16,0.00835,ok
clang-plainje,cc,kron22,96,16,0.00852,ok
clang-chonk,cc,kron22,96,16,0.00867,ok
clang-plain,cc,kron22,96,17,0.00902,ok
clang-plainje,cc,kron22,96,17,0.00889,ok
clang-chonk,cc,kron22,96,17,0.00882,ok
clang-plain,cc,kron22,96,18,0.00821,ok
clang-plainje,cc,kron22,96,18,0.00853,ok
clang-chonk,cc,kron22,96,18,0.00885,ok
clang-plain,cc,kron22,96,19,0.00860,ok
clang-plainje,cc,kron22,96,19,0.00880,ok
clang-chonk,cc,kron22,96,19,0.00869,ok
clang-plain,cc,kron22,96,20,0.00812,ok
clang-plainje,cc,kron22,96,20,0.00874,ok
clang-chonk,cc,kron22,96,20,0.00862,ok
clang-plain,cc,kron22,96,21,0.00897,ok
clang-plainje,cc,kron22,96,21,0.00852,ok
clang-chonk,cc,kron22,96,21,0.00881,ok
clang-plain,cc,kron22,96,22,0.00887,ok
clang-plainje,cc,kron22,96,22,0.00884,ok
clang-chonk,cc,kron22,96,22,0.00884,ok
clang-plain,cc,kron22,96,23,0.00867,ok
clang-plainje,cc,kron22,96,23,0.00868,ok
clang-chonk,cc,kron22,96,23,0.00852,ok
clang-plain,cc,kron22,96,24,0.00864,ok
clang-plainje,cc,kron22,96,24,0.00832,ok
clang-chonk,cc,kron22,96,24,0.00874,ok
clang-plain,cc,kron22,96,25,0.00846,ok
clang-plainje,cc,kron22,96,25,0.00874,ok
clang-chonk,cc,kron22,96,25,0.00893,ok
clang-plain,cc,kron22,96,26,0.00882,ok
clang-plainje,cc,kron22,96,26,0.00862,ok
clang-chonk,cc,kron22,96,26,0.00864,ok
clang-plain,cc,kron22,96,27,0.00859,ok
clang-plainje,cc,kron22,96,27,0.00852,ok
clang-chonk,cc,kron22,96,27,0.00848,ok
clang-plain,cc,kron22,96,28,0.00853,ok
clang-plainje,cc,kron22,96,28,0.00935,ok
clang-chonk,cc,kron22,96,28,0.00882,ok
clang-plain,cc,kron22,96,29,0.00873,ok
clang-plainje,cc,kron22,96,29,0.00873,ok
clang-chonk,cc,kron22,96,29,0.00915,ok
clang-plain,cc,kron22,96,30,0.00895,ok
clang-plainje,cc,kron22,96,30,0.00887,ok
clang-chonk,cc,kron22,96,30,0.00858,ok
clang-plain,cc,kron22,96,31,0.00886,ok
clang-plainje,cc,kron22,96,31,0.00880,ok
clang-chonk,cc,kron22,96,31,0.00879,ok
clang-plain,cc,kron22,96,32,0.00836,ok
clang-plainje,cc,kron22,96,32,0.00869,ok
clang-chonk,cc,kron22,96,32,0.00892,ok
clang-plain,cc,kron22,96,33,0.00830,ok
clang-plainje,cc,kron22,96,33,0.00845,ok
clang-chonk,cc,kron22,96,33,0.00930,ok
clang-plain,cc,kron22,96,34,0.00872,ok
clang-plainje,cc,kron22,96,34,0.00823,ok
clang-chonk,cc,kron22,96,34,0.00895,ok
clang-plain,cc,kron22,96,35,0.00855,ok
clang-plainje,cc,kron22,96,35,0.00855,ok
clang-chonk,cc,kron22,96,35,0.00880,ok
clang-plain,cc,kron22,96,36,0.00908,ok
clang-plainje,cc,kron22,96,36,0.00865,ok
clang-chonk,cc,kron22,96,36,0.00866,ok
clang-plain,cc,kron22,96,37,0.00837,ok
clang-plainje,cc,kron22,96,37,0.00847,ok
clang-chonk,cc,kron22,96,37,0.00899,ok
clang-plain,cc,kron22,96,38,0.00842,ok
clang-plainje,cc,kron22,96,38,0.00850,ok
clang-chonk,cc,kron22,96,38,0.00882,ok
clang-plain,cc,kron22,96,39,0.01003,ok
clang-plainje,cc,kron22,96,39,0.00847,ok
clang-chonk,cc,kron22,96,39,0.00821,ok
clang-plain,cc,kron22,96,40,0.00857,ok
clang-plainje,cc,kron22,96,40,0.00871,ok
clang-chonk,cc,kron22,96,40,0.00849,ok
clang-plain,cc,kron22,96,41,0.00861,ok
clang-plainje,cc,kron22,96,41,0.00827,ok
clang-chonk,cc,kron22,96,41,0.01015,ok
clang-plain,cc,kron22,96,42,0.00888,ok
clang-plainje,cc,kron22,96,42,0.00880,ok
clang-chonk,cc,kron22,96,42,0.00898,ok
clang-plain,cc,kron22,96,43,0.00840,ok
clang-plainje,cc,kron22,96,43,0.00870,ok
clang-chonk,cc,kron22,96,43,0.00859,ok
clang-plain,cc,kron22,96,44,0.00871,ok
clang-plainje,cc,kron22,96,44,0.00950,ok
clang-chonk,cc,kron22,96,44,0.00857,ok
clang-plain,cc,kron22,96,45,0.00838,ok
clang-plainje,cc,kron22,96,45,0.00825,ok
clang-chonk,cc,kron22,96,45,0.00848,ok
clang-plain,cc,kron22,96,46,0.00853,ok
clang-plainje,cc,kron22,96,46,0.00851,ok
clang-chonk,cc,kron22,96,46,0.00856,ok
clang-plain,cc,kron22,96,47,0.00931,ok
clang-plainje,cc,kron22,96,47,0.00826,ok
clang-chonk,cc,kron22,96,47,0.00857,ok
clang-plain,cc,kron22,96,48,0.00869,ok
clang-plainje,cc,kron22,96,48,0.00845,ok
clang-chonk,cc,kron22,96,48,0.00866,ok
clang-plain,cc,kron22,96,49,0.00863,ok
clang-plainje,cc,kron22,96,49,0.00861,ok
clang-chonk,cc,kron22,96,49,0.00927,ok
clang-plain,cc,kron22,96,50,0.00879,ok
clang-plainje,cc,kron22,96,50,0.00865,ok
clang-chonk,cc,kron22,96,50,0.00887,ok
