config,app,input,threads,run,time_s,status
clang-plainje,bfs,kron26,16,36,0.20301,ok
clang-chonk,bfs,kron26,16,36,0.19765,ok
clang-plain,bfs,kron26,16,37,0.19806,ok
clang-plainje,bfs,kron26,16,37,0.20886,ok
clang-chonk,bfs,kron26,16,37,0.20188,ok
clang-plain,bfs,kron26,16,38,0.19658,ok
clang-plainje,bfs,kron26,16,38,0.19712,ok
clang-chonk,bfs,kron26,16,38,0.20063,ok
clang-plain,bfs,kron26,16,39,0.19507,ok
clang-plainje,bfs,kron26,16,39,0.19957,ok
clang-chonk,bfs,kron26,16,39,0.20239,ok
clang-plain,bfs,kron26,16,40,0.20084,ok
clang-plainje,bfs,kron26,16,40,0.19674,ok
clang-chonk,bfs,kron26,16,40,0.19677,ok
clang-plain,bfs,kron26,16,41,0.20462,ok
clang-plainje,bfs,kron26,16,41,0.19884,ok
clang-chonk,bfs,kron26,16,41,0.20238,ok
clang-plain,bfs,kron26,16,42,0.19089,ok
clang-plainje,bfs,kron26,16,42,0.19997,ok
clang-chonk,bfs,kron26,16,42,0.19828,ok
clang-plain,bfs,kron26,16,43,0.19259,ok
clang-plainje,bfs,kron26,16,43,0.20087,ok
clang-chonk,bfs,kron26,16,43,0.20285,ok
clang-plain,bfs,kron26,16,44,0.19964,ok
clang-plainje,bfs,kron26,16,44,0.20241,ok
clang-chonk,bfs,kron26,16,44,0.19860,ok
clang-plain,bfs,kron26,16,45,0.20212,ok
clang-plainje,bfs,kron26,16,45,0.19730,ok
clang-chonk,bfs,kron26,16,45,0.19378,ok
clang-plain,bfs,kron26,16,46,0.20243,ok
clang-plainje,bfs,kron26,16,46,0.20231,ok
clang-chonk,bfs,kron26,16,46,0.19839,ok
clang-plain,bfs,kron26,16,47,0.19806,ok
clang-plainje,bfs,kron26,16,47,0.20645,ok
clang-chonk,bfs,kron26,16,47,0.19869,ok
clang-plain,bfs,kron26,16,48,0.19966,ok
clang-plainje,bfs,kron26,16,48,0.19796,ok
clang-chonk,bfs,kron26,16,48,0.19356,ok
clang-plain,bfs,kron26,16,49,0.20437,ok
clang-plainje,bfs,kron26,16,49,0.20165,ok
clang-chonk,bfs,kron26,16,49,0.20078,ok
clang-plain,bfs,kron26,16,50,0.19559,ok
clang-plainje,bfs,kron26,16,50,0.20299,ok
clang-chonk,bfs,kron26,16,50,0.19998,ok
clang-plain,cc,kron26,16,1,0.30646,ok
clang-plainje,cc,kron26,16,1,0.32033,ok
clang-chonk,cc,kron26,16,1,0.32636,ok
clang-plain,cc,kron26,16,2,0.31937,ok
clang-plainje,cc,kron26,16,2,0.31830,ok
clang-chonk,cc,kron26,16,2,0.32034,ok
clang-plain,cc,kron26,16,3,0.31141,ok
clang-plainje,cc,kron26,16,3,0.33564,ok
clang-chonk,cc,kron26,16,3,0.32164,ok
clang-plain,cc,kron26,16,4,0.31590,ok
clang-plainje,cc,kron26,16,4,0.31269,ok
clang-chonk,cc,kron26,16,4,0.31373,ok
clang-plain,cc,kron26,16,5,0.30314,ok
clang-plainje,cc,kron26,16,5,0.30733,ok
clang-chonk,cc,kron26,16,5,0.34133,ok
clang-plain,cc,kron26,16,6,0.31787,ok
clang-plainje,cc,kron26,16,6,0.30463,ok
clang-chonk,cc,kron26,16,6,0.32734,ok
clang-plain,cc,kron26,16,7,0.30527,ok
clang-plainje,cc,kron26,16,7,0.31287,ok
clang-chonk,cc,kron26,16,7,0.32968,ok
clang-plain,cc,kron26,16,8,0.31136,ok
clang-plainje,cc,kron26,16,8,0.32362,ok
clang-chonk,cc,kron26,16,8,0.31367,ok
clang-plain,cc,kron26,16,9,0.33546,ok
clang-plainje,cc,kron26,16,9,0.32300,ok
clang-chonk,cc,kron26,16,9,0.32949,ok
clang-plain,cc,kron26,16,10,0.30709,ok
clang-plainje,cc,kron26,16,10,0.31333,ok
clang-chonk,cc,kron26,16,10,0.32475,ok
clang-plain,cc,kron26,16,11,0.32158,ok
clang-plainje,cc,kron26,16,11,0.33234,ok
clang-chonk,cc,kron26,16,11,0.30979,ok
clang-plain,cc,kron26,16,12,0.30991,ok
clang-plainje,cc,kron26,16,12,0.32160,ok
clang-chonk,cc,kron26,16,12,0.32290,ok
clang-plain,cc,kron26,16,13,0.33718,ok
clang-plainje,cc,kron26,16,13,0.31812,ok
clang-chonk,cc,kron26,16,13,0.30519,ok
clang-plain,cc,kron26,16,14,0.33055,ok
clang-plainje,cc,kron26,16,14,0.30672,ok
clang-chonk,cc,kron26,16,14,0.31612,ok
clang-plain,cc,kron26,16,15,0.31589,ok
clang-plainje,cc,kron26,16,15,0.32953,ok
clang-chonk,cc,kron26,16,15,0.31964,ok
clang-plain,cc,kron26,16,16,0.31365,ok
clang-plainje,cc,kron26,16,16,0.31702,ok
clang-chonk,cc,kron26,16,16,0.32092,ok
clang-plain,cc,kron26,16,17,0.30677,ok
clang-plainje,cc,kron26,16,17,0.32862,ok
clang-chonk,cc,kron26,16,17,0.31348,ok
clang-plain,cc,kron26,16,18,0.31876,ok
clang-plainje,cc,kron26,16,18,0.32382,ok
clang-chonk,cc,kron26,16,18,0.31822,ok
clang-plain,cc,kron26,16,19,0.30669,ok
clang-plainje,cc,kron26,16,19,0.30744,ok
clang-chonk,cc,kron26,16,19,0.31232,ok
clang-plain,cc,kron26,16,20,0.31863,ok
clang-plainje,cc,kron26,16,20,0.31784,ok
clang-chonk,cc,kron26,16,20,0.31839,ok
clang-plain,cc,kron26,16,21,0.32183,ok
clang-plainje,cc,kron26,16,21,0.29549,ok
clang-chonk,cc,kron26,16,21,0.32538,ok
clang-plain,cc,kron26,16,22,0.31520,ok
clang-plainje,cc,kron26,16,22,0.31142,ok
clang-chonk,cc,kron26,16,22,0.33377,ok
clang-plain,cc,kron26,16,23,0.31811,ok
clang-plainje,cc,kron26,16,23,0.32986,ok
clang-chonk,cc,kron26,16,23,0.32971,ok
clang-plain,cc,kron26,16,24,0.31639,ok
clang-plainje,cc,kron26,16,24,0.31633,ok
clang-chonk,cc,kron26,16,24,0.31406,ok
clang-plain,cc,kron26,16,25,0.30840,ok
clang-plainje,cc,kron26,16,25,0.32371,ok
clang-chonk,cc,kron26,16,25,0.32943,ok
clang-plain,cc,kron26,16,26,0.30818,ok
clang-plainje,cc,kron26,16,26,0.32415,ok
clang-chonk,cc,kron26,16,26,0.32126,ok
clang-plain,cc,kron26,16,27,0.32500,ok
clang-plainje,cc,kron26,16,27,0.30536,ok
clang-chonk,cc,kron26,16,27,0.32358,ok
clang-plain,cc,kron26,16,28,0.32096,ok
clang-plainje,cc,kron26,16,28,0.32462,ok
clang-chonk,cc,kron26,16,28,0.31763,ok
clang-plain,cc,kron26,16,29,0.33374,ok
clang-plainje,cc,kron26,16,29,0.31610,ok
clang-chonk,cc,kron26,16,29,0.31293,ok
clang-plain,cc,kron26,16,30,0.31082,ok
clang-plainje,cc,kron26,16,30,0.32231,ok
clang-chonk,cc,kron26,16,30,0.31346,ok
clang-plain,cc,kron26,16,31,0.31666,ok
clang-plainje,cc,kron26,16,31,0.31989,ok
clang-chonk,cc,kron26,16,31,0.33561,ok
clang-plain,cc,kron26,16,32,0.31819,ok
clang-plainje,cc,kron26,16,32,0.31676,ok
clang-chonk,cc,kron26,16,32,0.31560,ok
clang-plain,cc,kron26,16,33,0.32337,ok
clang-plainje,cc,kron26,16,33,0.32262,ok
clang-chonk,cc,kron26,16,33,0.32132,ok
clang-plain,cc,kron26,16,34,0.31956,ok
clang-plainje,cc,kron26,16,34,0.30120,ok
clang-chonk,cc,kron26,16,34,0.33839,ok
clang-plain,cc,kron26,16,35,0.30891,ok
clang-plainje,cc,kron26,16,35,0.32326,ok
clang-chonk,cc,kron26,16,35,0.32184,ok
clang-plain,cc,kron26,16,36,0.32200,ok
clang-plainje,cc,kron26,16,36,0.31217,ok
clang-chonk,cc,kron26,16,36,0.32373,ok
clang-plain,cc,kron26,16,37,0.31392,ok
clang-plainje,cc,kron26,16,37,0.31796,ok
clang-chonk,cc,kron26,16,37,0.31043,ok
clang-plain,cc,kron26,16,38,0.32192,ok
clang-plainje,cc,kron26,16,38,0.31087,ok
clang-chonk,cc,kron26,16,38,0.33927,ok
clang-plain,cc,kron26,16,39,0.31945,ok
clang-plainje,cc,kron26,16,39,0.31306,ok
clang-chonk,cc,kron26,16,39,0.32986,ok
clang-plain,cc,kron26,16,40,0.31056,ok
clang-plainje,cc,kron26,16,40,0.31973,ok
clang-chonk,cc,kron26,16,40,0.33086,ok
clang-plain,cc,kron26,16,41,0.30829,ok
clang-plainje,cc,kron26,16,41,0.30533,ok
clang-chonk,cc,kron26,16,41,0.30995,ok
clang-plain,cc,kron26,16,42,0.33302,ok
clang-plainje,cc,kron26,16,42,0.30876,ok
clang-chonk,cc,kron26,16,42,0.32713,ok
clang-plain,cc,kron26,16,43,0.33461,ok
clang-plainje,cc,kron26,16,43,0.31346,ok
clang-chonk,cc,kron26,16,43,0.32548,ok
clang-plain,cc,kron26,16,44,0.29787,ok
clang-plainje,cc,kron26,16,44,0.31428,ok
clang-chonk,cc,kron26,16,44,0.31692,ok
clang-plain,cc,kron26,16,45,0.30945,ok
clang-plainje,cc,kron26,16,45,0.32109,ok
clang-chonk,cc,kron26,16,45,0.31593,ok
clang-plain,cc,kron26,16,46,0.31630,ok
clang-plainje,cc,kron26,16,46,0.32129,ok
clang-chonk,cc,kron26,16,46,0.29178,ok
clang-plain,cc,kron26,16,47,0.31107,ok
clang-plainje,cc,kron26,16,47,0.31742,ok
clang-chonk,cc,kron26,16,47,0.30785,ok
clang-plain,cc,kron26,16,48,0.32069,ok
clang-plainje,cc,kron26,16,48,0.31093,ok
clang-chonk,cc,kron26,16,48,0.32346,ok
clang-plain,cc,kron26,16,49,0.30588,ok
clang-plainje,cc,kron26,16,49,0.33185,ok
clang-chonk,cc,kron26,16,49,0.34141,ok
clang-plain,cc,kron26,16,50,0.33161,ok
clang-plainje,cc,kron26,16,50,0.32558,ok
clang-chonk,cc,kron26,16,50,0.31476,ok
clang-plain,bfs,kron26,16,1,0.19434,ok
clang-plainje,bfs,kron26,16,1,0.19452,ok
clang-chonk,bfs,kron26,16,1,0.19270,ok
clang-plain,bfs,kron26,16,2,0.19195,ok
clang-plainje,bfs,kron26,16,2,0.19781,ok
clang-chonk,bfs,kron26,16,2,0.19490,ok
clang-plain,bfs,kron26,16,3,0.19555,ok
clang-plainje,bfs,kron26,16,3,0.19491,ok
clang-chonk,bfs,kron26,16,3,0.19189,ok
clang-plain,bfs,kron26,16,4,0.19445,ok
clang-plainje,bfs,kron26,16,4,0.19408,ok
clang-chonk,bfs,kron26,16,4,0.18833,ok
clang-plain,bfs,kron26,16,5,0.19372,ok
clang-plainje,bfs,kron26,16,5,0.19398,ok
clang-chonk,bfs,kron26,16,5,0.19419,ok
clang-plain,bfs,kron26,16,6,0.19426,ok
clang-plainje,bfs,kron26,16,6,0.19468,ok
clang-chonk,bfs,kron26,16,6,0.19241,ok
clang-plain,bfs,kron26,16,7,0.19455,ok
clang-plainje,bfs,kron26,16,7,0.19488,ok
clang-chonk,bfs,kron26,16,7,0.19448,ok
clang-plain,bfs,kron26,16,8,0.19468,ok
clang-plainje,bfs,kron26,16,8,0.19481,ok
clang-chonk,bfs,kron26,16,8,0.19427,ok
clang-plain,bfs,kron26,16,9,0.19353,ok
clang-plainje,bfs,kron26,16,9,0.19794,ok
clang-chonk,bfs,kron26,16,9,0.19449,ok
clang-plain,bfs,kron26,16,10,0.19784,ok
clang-plainje,bfs,kron26,16,10,0.19695,ok
clang-chonk,bfs,kron26,16,10,0.19423,ok
clang-plain,bfs,kron26,16,11,0.19615,ok
clang-plainje,bfs,kron26,16,11,0.19417,ok
clang-chonk,bfs,kron26,16,11,0.19233,ok
clang-plain,bfs,kron26,16,12,0.19793,ok
clang-plainje,bfs,kron26,16,12,0.19188,ok
clang-chonk,bfs,kron26,16,12,0.19292,ok
clang-plain,bfs,kron26,16,13,0.19499,ok
clang-plainje,bfs,kron26,16,13,0.19545,ok
clang-chonk,bfs,kron26,16,13,0.19466,ok
clang-plain,bfs,kron26,16,14,0.19459,ok
clang-plainje,bfs,kron26,16,14,0.19678,ok
clang-chonk,bfs,kron26,16,14,0.19579,ok
clang-plain,bfs,kron26,16,15,0.19790,ok
clang-plainje,bfs,kron26,16,15,0.19921,ok
clang-chonk,bfs,kron26,16,15,0.19443,ok
clang-plain,bfs,kron26,16,16,0.19725,ok
clang-plainje,bfs,kron26,16,16,0.19459,ok
clang-chonk,bfs,kron26,16,16,0.19454,ok
clang-plain,bfs,kron26,16,17,0.19733,ok
clang-plainje,bfs,kron26,16,17,0.19335,ok
clang-chonk,bfs,kron26,16,17,0.19749,ok
clang-plain,bfs,kron26,16,18,0.19816,ok
clang-plainje,bfs,kron26,16,18,0.19898,ok
clang-chonk,bfs,kron26,16,18,0.19460,ok
clang-plain,bfs,kron26,16,19,0.19755,ok
clang-plainje,bfs,kron26,16,19,0.19636,ok
clang-chonk,bfs,kron26,16,19,0.19451,ok
clang-plain,bfs,kron26,16,20,0.19812,ok
clang-plainje,bfs,kron26,16,20,0.19398,ok
clang-chonk,bfs,kron26,16,20,0.19365,ok
clang-plain,bfs,kron26,16,21,0.19518,ok
clang-plainje,bfs,kron26,16,21,0.19451,ok
clang-chonk,bfs,kron26,16,21,0.19449,ok
clang-plain,bfs,kron26,16,22,0.19486,ok
clang-plainje,bfs,kron26,16,22,0.19558,ok
clang-chonk,bfs,kron26,16,22,0.19125,ok
clang-plain,bfs,kron26,16,23,0.19470,ok
clang-plainje,bfs,kron26,16,23,0.18381,ok
clang-chonk,bfs,kron26,16,23,0.19463,ok
clang-plain,bfs,kron26,16,24,0.19460,ok
clang-plainje,bfs,kron26,16,24,0.19446,ok
clang-chonk,bfs,kron26,16,24,0.19153,ok
clang-plain,bfs,kron26,16,25,0.19186,ok
clang-plainje,bfs,kron26,16,25,0.19829,ok
clang-chonk,bfs,kron26,16,25,0.19475,ok
clang-plain,bfs,kron26,16,26,0.19803,ok
clang-plainje,bfs,kron26,16,26,0.19797,ok
clang-chonk,bfs,kron26,16,26,0.19803,ok
clang-plain,bfs,kron26,16,27,0.19845,ok
clang-plainje,bfs,kron26,16,27,0.19462,ok
clang-chonk,bfs,kron26,16,27,0.19433,ok
clang-plain,bfs,kron26,16,28,0.19313,ok
clang-plainje,bfs,kron26,16,28,0.19305,ok
clang-chonk,bfs,kron26,16,28,0.19439,ok
clang-plain,bfs,kron26,16,29,0.19320,ok
clang-plainje,bfs,kron26,16,29,0.19564,ok
clang-chonk,bfs,kron26,16,29,0.19479,ok
clang-plain,bfs,kron26,16,30,0.19328,ok
clang-plainje,bfs,kron26,16,30,0.19452,ok
clang-chonk,bfs,kron26,16,30,0.19235,ok
clang-plain,bfs,kron26,16,31,0.19833,ok
clang-plainje,bfs,kron26,16,31,0.19797,ok
clang-chonk,bfs,kron26,16,31,0.19381,ok
clang-plain,bfs,kron26,16,32,0.19441,ok
clang-plainje,bfs,kron26,16,32,0.19425,ok
clang-chonk,bfs,kron26,16,32,0.19763,ok
clang-plain,bfs,kron26,16,33,0.19962,ok
clang-plainje,bfs,kron26,16,33,0.19446,ok
clang-chonk,bfs,kron26,16,33,0.19481,ok
clang-plain,bfs,kron26,16,34,0.19440,ok
clang-plainje,bfs,kron26,16,34,0.19216,ok
clang-chonk,bfs,kron26,16,34,0.19509,ok
clang-plain,bfs,kron26,16,35,0.19513,ok
clang-plainje,bfs,kron26,16,35,0.19803,ok
clang-chonk,bfs,kron26,16,35,0.19547,ok
clang-plain,bfs,kron26,16,36,0.19849,ok
clang-plainje,bfs,kron26,16,36,0.19780,ok
clang-chonk,bfs,kron26,16,36,0.19258,ok
clang-plain,bfs,kron26,16,37,0.19794,ok
clang-plainje,bfs,kron26,16,37,0.19435,ok
clang-chonk,bfs,kron26,16,37,0.19439,ok
clang-plain,bfs,kron26,16,38,0.19382,ok
clang-plainje,bfs,kron26,16,38,0.19728,ok
clang-chonk,bfs,kron26,16,38,0.19193,ok
clang-plain,bfs,kron26,16,39,0.19471,ok
clang-plainje,bfs,kron26,16,39,0.19273,ok
clang-chonk,bfs,kron26,16,39,0.19338,ok
clang-plain,bfs,kron26,16,40,0.19385,ok
clang-plainje,bfs,kron26,16,40,0.19452,ok
clang-chonk,bfs,kron26,16,40,0.19526,ok
clang-plain,bfs,kron26,16,41,0.19443,ok
clang-plainje,bfs,kron26,16,41,0.19730,ok
clang-chonk,bfs,kron26,16,41,0.19795,ok
clang-plain,bfs,kron26,16,42,0.19800,ok
clang-plainje,bfs,kron26,16,42,0.19437,ok
clang-chonk,bfs,kron26,16,42,0.19825,ok
clang-plain,bfs,kron26,16,43,0.19514,ok
clang-plainje,bfs,kron26,16,43,0.19412,ok
clang-chonk,bfs,kron26,16,43,0.19367,ok
clang-plain,bfs,kron26,16,44,0.19475,ok
clang-plainje,bfs,kron26,16,44,0.19471,ok
clang-chonk,bfs,kron26,16,44,0.19243,ok
clang-plain,bfs,kron26,16,45,0.19345,ok
clang-plainje,bfs,kron26,16,45,0.19505,ok
clang-chonk,bfs,kron26,16,45,0.19528,ok
clang-plain,bfs,kron26,16,46,0.19766,ok
clang-plainje,bfs,kron26,16,46,0.19475,ok
clang-chonk,bfs,kron26,16,46,0.19426,ok
clang-plain,bfs,kron26,16,47,0.19807,ok
clang-plainje,bfs,kron26,16,47,0.20158,ok
clang-chonk,bfs,kron26,16,47,0.19476,ok
clang-plain,bfs,kron26,16,48,0.19812,ok
clang-plainje,bfs,kron26,16,48,0.19913,ok
clang-chonk,bfs,kron26,16,48,0.19076,ok
clang-plain,bfs,kron26,16,49,0.19377,ok
clang-plainje,bfs,kron26,16,49,0.19918,ok
clang-chonk,bfs,kron26,16,49,0.19300,ok
clang-plain,bfs,kron26,16,50,0.19222,ok
clang-plainje,bfs,kron26,16,50,0.19423,ok
clang-chonk,bfs,kron26,16,50,0.19282,ok
clang-plain,cc,kron26,16,1,0.29474,ok
clang-plainje,cc,kron26,16,1,0.30416,ok
clang-chonk,cc,kron26,16,1,0.30738,ok
clang-plain,cc,kron26,16,2,0.30507,ok
clang-plainje,cc,kron26,16,2,0.29782,ok
clang-chonk,cc,kron26,16,2,0.30192,ok
clang-plain,cc,kron26,16,3,0.30467,ok
clang-plainje,cc,kron26,16,3,0.29073,ok
clang-chonk,cc,kron26,16,3,0.30661,ok
clang-plain,cc,kron26,16,4,0.31441,ok
clang-plainje,cc,kron26,16,4,0.30683,ok
clang-chonk,cc,kron26,16,4,0.30794,ok
clang-plain,cc,kron26,16,5,0.30998,ok
clang-plainje,cc,kron26,16,5,0.30421,ok
clang-chonk,cc,kron26,16,5,0.29698,ok
clang-plain,cc,kron26,16,6,0.29867,ok
clang-plainje,cc,kron26,16,6,0.29440,ok
clang-chonk,cc,kron26,16,6,0.30928,ok
clang-plain,cc,kron26,16,7,0.30354,ok
clang-plainje,cc,kron26,16,7,0.30327,ok
clang-chonk,cc,kron26,16,7,0.27335,ok
clang-plain,cc,kron26,16,8,0.29556,ok
clang-plainje,cc,kron26,16,8,0.30008,ok
clang-chonk,cc,kron26,16,8,0.30400,ok
clang-plain,cc,kron26,16,9,0.29043,ok
clang-plainje,cc,kron26,16,9,0.30840,ok
clang-chonk,cc,kron26,16,9,0.31105,ok
clang-plain,cc,kron26,16,10,0.30671,ok
clang-plainje,cc,kron26,16,10,0.29848,ok
clang-chonk,cc,kron26,16,10,0.29849,ok
clang-plain,cc,kron26,16,11,0.29397,ok
clang-plainje,cc,kron26,16,11,0.30109,ok
clang-chonk,cc,kron26,16,11,0.29070,ok
clang-plain,cc,kron26,16,12,0.30536,ok
clang-plainje,cc,kron26,16,12,0.30629,ok
clang-chonk,cc,kron26,16,12,0.30033,ok
clang-plain,cc,kron26,16,13,0.30285,ok
clang-plainje,cc,kron26,16,13,0.29435,ok
clang-chonk,cc,kron26,16,13,0.30634,ok
clang-plain,cc,kron26,16,14,0.29109,ok
clang-plainje,cc,kron26,16,14,0.30114,ok
clang-chonk,cc,kron26,16,14,0.30843,ok
clang-plain,cc,kron26,16,15,0.30184,ok
clang-plainje,cc,kron26,16,15,0.29396,ok
clang-chonk,cc,kron26,16,15,0.30249,ok
clang-plain,cc,kron26,16,16,0.29564,ok
clang-plainje,cc,kron26,16,16,0.29855,ok
clang-chonk,cc,kron26,16,16,0.28677,ok
clang-plain,cc,kron26,16,17,0.30667,ok
clang-plainje,cc,kron26,16,17,0.30270,ok
clang-chonk,cc,kron26,16,17,0.30704,ok
clang-plain,cc,kron26,16,18,0.29755,ok
clang-plainje,cc,kron26,16,18,0.30287,ok
clang-chonk,cc,kron26,16,18,0.29431,ok
clang-plain,cc,kron26,16,19,0.30228,ok
clang-plainje,cc,kron26,16,19,0.29300,ok
clang-chonk,cc,kron26,16,19,0.30638,ok
clang-plain,cc,kron26,16,20,0.30507,ok
clang-plainje,cc,kron26,16,20,0.30168,ok
clang-chonk,cc,kron26,16,20,0.30230,ok
clang-plain,cc,kron26,16,21,0.29975,ok
clang-plainje,cc,kron26,16,21,0.29611,ok
clang-chonk,cc,kron26,16,21,0.30439,ok
clang-plain,cc,kron26,16,22,0.29299,ok
clang-plainje,cc,kron26,16,22,0.30593,ok
clang-chonk,cc,kron26,16,22,0.30095,ok
clang-plain,cc,kron26,16,23,0.30550,ok
clang-plainje,cc,kron26,16,23,0.30232,ok
clang-chonk,cc,kron26,16,23,0.29204,ok
clang-plain,cc,kron26,16,24,0.30753,ok
clang-plainje,cc,kron26,16,24,0.29771,ok
clang-chonk,cc,kron26,16,24,0.30924,ok
clang-plain,cc,kron26,16,25,0.30568,ok
clang-plainje,cc,kron26,16,25,0.30277,ok
clang-chonk,cc,kron26,16,25,0.29876,ok
clang-plain,cc,kron26,16,26,0.30640,ok
clang-plainje,cc,kron26,16,26,0.29595,ok
clang-chonk,cc,kron26,16,26,0.28876,ok
clang-plain,cc,kron26,16,27,0.30651,ok
clang-plainje,cc,kron26,16,27,0.30102,ok
clang-chonk,cc,kron26,16,27,0.30278,ok
clang-plain,cc,kron26,16,28,0.30186,ok
