config,app,input,threads,run,time_s,status
clang-plainje,pr,kron22,112,2,0.10179,ok
clang-chonk,pr,kron22,112,2,0.08347,ok
clang-plain,pr,kron22,112,3,0.06894,ok
clang-plainje,pr,kron22,112,3,0.08894,ok
clang-chonk,pr,kron22,112,3,0.09355,ok
clang-plain,pr,kron22,112,4,0.08009,ok
clang-plainje,pr,kron22,112,4,0.10948,ok
clang-chonk,pr,kron22,112,4,0.09092,ok
clang-plain,pr,kron22,112,5,0.09408,ok
clang-plainje,pr,kron22,112,5,0.09807,ok
clang-chonk,pr,kron22,112,5,0.10164,ok
clang-plain,pr,kron22,112,6,0.08789,ok
clang-plainje,pr,kron22,112,6,0.09159,ok
clang-chonk,pr,kron22,112,6,0.08355,ok
clang-plain,pr,kron22,112,7,0.11129,ok
clang-plainje,pr,kron22,112,7,0.08374,ok
clang-chonk,pr,kron22,112,7,0.13304,ok
clang-plain,pr,kron22,112,8,0.12053,ok
clang-plainje,pr,kron22,112,8,0.07515,ok
clang-chonk,pr,kron22,112,8,0.09880,ok
clang-plain,pr,kron22,112,9,0.11648,ok
clang-plainje,pr,kron22,112,9,0.08069,ok
clang-chonk,pr,kron22,112,9,0.12542,ok
clang-plain,pr,kron22,112,10,0.14723,ok
clang-plainje,pr,kron22,112,10,0.10517,ok
clang-chonk,pr,kron22,112,10,0.09625,ok
clang-plain,bc,kron22,112,1,0.33304,ok
clang-plainje,bc,kron22,112,1,0.32940,ok
clang-chonk,bc,kron22,112,1,0.32555,ok
clang-plain,bc,kron22,112,2,0.34039,ok
clang-plainje,bc,kron22,112,2,0.31946,ok
clang-chonk,bc,kron22,112,2,0.32702,ok
clang-plain,bc,kron22,112,3,0.35450,ok
clang-plainje,bc,kron22,112,3,0.31727,ok
clang-chonk,bc,kron22,112,3,0.34473,ok
clang-plain,bc,kron22,112,4,0.32280,ok
clang-plainje,bc,kron22,112,4,0.32295,ok
clang-chonk,bc,kron22,112,4,0.33235,ok
clang-plain,bc,kron22,112,5,0.32864,ok
clang-plainje,bc,kron22,112,5,0.33051,ok
clang-chonk,bc,kron22,112,5,0.33030,ok
clang-plain,bc,kron22,112,6,0.32278,ok
clang-plainje,bc,kron22,112,6,0.33087,ok
clang-chonk,bc,kron22,112,6,0.34179,ok
clang-plain,bc,kron22,112,7,0.32871,ok
clang-plainje,bc,kron22,112,7,0.33153,ok
clang-chonk,bc,kron22,112,7,0.33143,ok
clang-plain,bc,kron22,112,8,0.32697,ok
clang-plainje,bc,kron22,112,8,0.33977,ok
clang-chonk,bc,kron22,112,8,0.32614,ok
clang-plain,bc,kron22,112,9,0.33212,ok
clang-plainje,bc,kron22,112,9,0.32592,ok
clang-chonk,bc,kron22,112,9,0.33597,ok
clang-plain,bc,kron22,112,10,0.32550,ok
clang-plainje,bc,kron22,112,10,0.34429,ok
clang-chonk,bc,kron22,112,10,0.31443,ok
clang-plain,sssp,kron22,112,1,0.11967,ok
clang-plainje,sssp,kron22,112,1,0.11849,ok
clang-chonk,sssp,kron22,112,1,0.11585,ok
clang-plain,sssp,kron22,112,2,0.10881,ok
clang-plainje,sssp,kron22,112,2,0.13372,ok
clang-chonk,sssp,kron22,112,2,0.11076,ok
clang-plain,sssp,kron22,112,3,0.10849,ok
clang-plainje,sssp,kron22,112,3,0.12055,ok
clang-chonk,sssp,kron22,112,3,0.11410,ok
clang-plain,sssp,kron22,112,4,0.11648,ok
clang-plainje,sssp,kron22,112,4,0.11464,ok
clang-chonk,sssp,kron22,112,4,0.10793,ok
clang-plain,sssp,kron22,112,5,0.12114,ok
clang-plainje,sssp,kron22,112,5,0.11632,ok
clang-chonk,sssp,kron22,112,5,0.11601,ok
clang-plain,sssp,kron22,112,6,0.12417,ok
clang-plainje,sssp,kron22,112,6,0.11824,ok
clang-chonk,sssp,kron22,112,6,0.11143,ok
clang-plain,sssp,kron22,112,7,0.11570,ok
clang-plainje,sssp,kron22,112,7,0.12488,ok
clang-chonk,sssp,kron22,112,7,0.11838,ok
clang-plain,sssp,kron22,112,8,0.11960,ok
clang-plainje,sssp,kron22,112,8,0.10631,ok
clang-chonk,sssp,kron22,112,8,0.11467,ok
clang-plain,sssp,kron22,112,9,0.12474,ok
clang-plainje,sssp,kron22,112,9,0.12261,ok
clang-chonk,sssp,kron22,112,9,0.11903,ok
clang-plain,sssp,kron22,112,10,0.12803,ok
clang-plainje,sssp,kron22,112,10,0.12867,ok
clang-chonk,sssp,kron22,112,10,0.12137,ok
clang-plain,tc,kron22,112,1,1.07076,ok
clang-plainje,tc,kron22,112,1,1.14578,ok
clang-chonk,tc,kron22,112,1,1.24569,ok
clang-plain,tc,kron22,112,2,1.17475,ok
clang-plainje,tc,kron22,112,2,1.25433,ok
clang-chonk,tc,kron22,112,2,1.14609,ok
clang-plain,tc,kron22,112,3,1.15771,ok
clang-plainje,tc,kron22,112,3,1.18605,ok
clang-chonk,tc,kron22,112,3,1.29742,ok
clang-plain,tc,kron22,112,4,1.16589,ok
clang-plainje,tc,kron22,112,4,1.14641,ok
clang-chonk,tc,kron22,112,4,1.25310,ok
clang-plain,tc,kron22,112,5,1.16170,ok
clang-plainje,tc,kron22,112,5,1.19214,ok
clang-chonk,tc,kron22,112,5,1.29080,ok
clang-plain,tc,kron22,112,6,1.13870,ok
clang-plainje,tc,kron22,112,6,1.18321,ok
clang-chonk,tc,kron22,112,6,1.17609,ok
clang-plain,tc,kron22,112,7,1.15411,ok
clang-plainje,tc,kron22,112,7,1.13452,ok
clang-chonk,tc,kron22,112,7,1.30261,ok
clang-plain,tc,kron22,112,8,1.21081,ok
clang-plainje,tc,kron22,112,8,1.18294,ok
clang-chonk,tc,kron22,112,8,1.33056,ok
clang-plain,tc,kron22,112,9,1.24638,ok
clang-plainje,tc,kron22,112,9,1.19321,ok
clang-chonk,tc,kron22,112,9,1.22105,ok
clang-plain,tc,kron22,112,10,1.21914,ok
clang-plainje,tc,kron22,112,10,1.11614,ok
clang-chonk,tc,kron22,112,10,1.24846,ok
clang-plain,sssp,kron22,112,1,0.11752,ok
clang-plainje,sssp,kron22,112,1,0.11597,ok
clang-chonk,sssp,kron22,112,1,0.11750,ok
clang-plain,sssp,kron22,112,2,0.11771,ok
clang-plainje,sssp,kron22,112,2,0.11737,ok
clang-chonk,sssp,kron22,112,2,0.11659,ok
clang-plain,sssp,kron22,112,3,0.11418,ok
clang-plainje,sssp,kron22,112,3,0.11634,ok
clang-chonk,sssp,kron22,112,3,0.11589,ok
clang-plain,sssp,kron22,112,4,0.11397,ok
clang-plainje,sssp,kron22,112,4,0.11671,ok
clang-chonk,sssp,kron22,112,4,0.11646,ok
clang-plain,sssp,kron22,112,5,0.11565,ok
clang-plainje,sssp,kron22,112,5,0.11788,ok
clang-chonk,sssp,kron22,112,5,0.11723,ok
clang-plain,sssp,kron22,112,6,0.11492,ok
clang-plainje,sssp,kron22,112,6,0.11498,ok
clang-chonk,sssp,kron22,112,6,0.11605,ok
clang-plain,sssp,kron22,112,7,0.11464,ok
clang-plainje,sssp,kron22,112,7,0.11645,ok
clang-chonk,sssp,kron22,112,7,0.11536,ok
clang-plain,sssp,kron22,112,8,0.11729,ok
clang-plainje,sssp,kron22,112,8,0.11602,ok
clang-chonk,sssp,kron22,112,8,0.11485,ok
clang-plain,sssp,kron22,112,9,0.11481,ok
clang-plainje,sssp,kron22,112,9,0.11676,ok
clang-chonk,sssp,kron22,112,9,0.11637,ok
clang-plain,sssp,kron22,112,10,0.11673,ok
clang-plainje,sssp,kron22,112,10,0.11522,ok
clang-chonk,sssp,kron22,112,10,0.11731,ok
clang-plain,cc,kron22,112,1,0.01473,ok
clang-plainje,cc,kron22,112,1,0.01068,ok
clang-chonk,cc,kron22,112,1,0.02467,ok
clang-plain,cc,kron22,112,2,0.03837,ok
clang-plainje,cc,kron22,112,2,0.05117,ok
clang-chonk,cc,kron22,112,2,0.02467,ok
clang-plain,cc,kron22,112,3,0.01111,ok
clang-plainje,cc,kron22,112,3,0.02237,ok
clang-chonk,cc,kron22,112,3,0.01158,ok
clang-plain,cc,kron22,112,4,0.01175,ok
clang-plainje,cc,kron22,112,4,0.01323,ok
clang-chonk,cc,kron22,112,4,0.01088,ok
clang-plain,cc,kron22,112,5,0.01331,ok
clang-plainje,cc,kron22,112,5,0.01655,ok
clang-chonk,cc,kron22,112,5,0.01630,ok
clang-plain,cc,kron22,112,6,0.01252,ok
clang-plainje,cc,kron22,112,6,0.03015,ok
clang-chonk,cc,kron22,112,6,0.01705,ok
clang-plain,cc,kron22,112,7,0.01515,ok
clang-plainje,cc,kron22,112,7,0.01179,ok
clang-chonk,cc,kron22,112,7,0.01182,ok
clang-plain,cc,kron22,112,8,0.01675,ok
clang-plainje,cc,kron22,112,8,0.01099,ok
clang-chonk,cc,kron22,112,8,0.01280,ok
clang-plain,cc,kron22,112,9,0.03139,ok
clang-plainje,cc,kron22,112,9,0.01183,ok
clang-chonk,cc,kron22,112,9,0.01494,ok
clang-plain,cc,kron22,112,10,0.02456,ok
clang-plainje,cc,kron22,112,10,0.02797,ok
clang-chonk,cc,kron22,112,10,0.03217,ok
clang-plain,cc,kron22,112,11,0.03213,ok
clang-plainje,cc,kron22,112,11,0.01176,ok
clang-chonk,cc,kron22,112,11,0.01123,ok
clang-plain,cc,kron22,112,12,0.01824,ok
clang-plainje,cc,kron22,112,12,0.01075,ok
clang-chonk,cc,kron22,112,12,0.01063,ok
clang-plain,cc,kron22,112,13,0.04305,ok
clang-plainje,cc,kron22,112,13,0.01122,ok
clang-chonk,cc,kron22,112,13,0.01272,ok
clang-plain,cc,kron22,112,14,0.01319,ok
clang-plainje,cc,kron22,112,14,0.01204,ok
clang-chonk,cc,kron22,112,14,0.01055,ok
clang-plain,cc,kron22,112,15,0.03688,ok
clang-plainje,cc,kron22,112,15,0.02787,ok
clang-chonk,cc,kron22,112,15,0.01149,ok
clang-plain,cc,kron22,112,16,0.03727,ok
clang-plainje,cc,kron22,112,16,0.03303,ok
clang-chonk,cc,kron22,112,16,0.01351,ok
clang-plain,cc,kron22,112,17,0.03581,ok
clang-plainje,cc,kron22,112,17,0.01244,ok
clang-chonk,cc,kron22,112,17,0.01413,ok
clang-plain,cc,kron22,112,18,0.01220,ok
clang-plainje,cc,kron22,112,18,0.01292,ok
clang-chonk,cc,kron22,112,18,0.04269,ok
clang-plain,cc,kron22,112,19,0.01969,ok
clang-plainje,cc,kron22,112,19,0.01386,ok
clang-chonk,cc,kron22,112,19,0.02669,ok
clang-plain,cc,kron22,112,20,0.01131,ok
clang-plainje,cc,kron22,112,20,0.01516,ok
clang-chonk,cc,kron22,112,20,0.01065,ok
clang-plain,cc,kron22,112,21,0.04283,ok
clang-plainje,cc,kron22,112,21,0.01138,ok
clang-chonk,cc,kron22,112,21,0.01160,ok
clang-plain,cc,kron22,112,22,0.01297,ok
clang-plainje,cc,kron22,112,22,0.02861,ok
clang-chonk,cc,kron22,112,22,0.01539,ok
clang-plain,cc,kron22,112,23,0.01581,ok
clang-plainje,cc,kron22,112,23,0.01238,ok
clang-chonk,cc,kron22,112,23,0.03233,ok
clang-plain,cc,kron22,112,24,0.01170,ok
clang-plainje,cc,kron22,112,24,0.03625,ok
clang-chonk,cc,kron22,112,24,0.02952,ok
clang-plain,cc,kron22,112,25,0.01308,ok
clang-plainje,cc,kron22,112,25,0.01465,ok
clang-chonk,cc,kron22,112,25,0.01175,ok
clang-plain,cc,kron22,112,26,0.02121,ok
clang-plainje,cc,kron22,112,26,0.01154,ok
clang-chonk,cc,kron22,112,26,0.01876,ok
clang-plain,cc,kron22,112,27,0.01085,ok
clang-plainje,cc,kron22,112,27,0.02592,ok
clang-chonk,cc,kron22,112,27,0.01403,ok
clang-plain,cc,kron22,112,28,0.03616,ok
clang-plainje,cc,kron22,112,28,0.03825,ok
clang-chonk,cc,kron22,112,28,0.02889,ok
clang-plain,cc,kron22,112,29,0.02139,ok
clang-plainje,cc,kron22,112,29,0.01126,ok
clang-chonk,cc,kron22,112,29,0.01094,ok
clang-plain,cc,kron22,112,30,0.03622,ok
clang-plainje,cc,kron22,112,30,0.01700,ok
clang-chonk,cc,kron22,112,30,0.01468,ok
clang-plain,cc,kron22,112,31,0.01157,ok
clang-plainje,cc,kron22,112,31,0.03756,ok
clang-chonk,cc,kron22,112,31,0.01120,ok
clang-plain,cc,kron22,112,32,0.01197,ok
clang-plainje,cc,kron22,112,32,0.03145,ok
clang-chonk,cc,kron22,112,32,0.01282,ok
clang-plain,cc,kron22,112,33,0.03686,ok
clang-plainje,cc,kron22,112,33,0.02480,ok
clang-chonk,cc,kron22,112,33,0.03442,ok
clang-plain,cc,kron22,112,34,0.01345,ok
clang-plainje,cc,kron22,112,34,0.04163,ok
clang-chonk,cc,kron22,112,34,0.01307,ok
clang-plain,cc,kron22,112,35,0.04692,ok
clang-plainje,cc,kron22,112,35,0.01304,ok
clang-chonk,cc,kron22,112,35,0.01563,ok
clang-plain,cc,kron22,112,36,0.01188,ok
clang-plainje,cc,kron22,112,36,0.01387,ok
clang-chonk,cc,kron22,112,36,0.05193,ok
clang-plain,cc,kron22,112,37,0.01541,ok
clang-plainje,cc,kron22,112,37,0.01285,ok
clang-chonk,cc,kron22,112,37,0.01042,ok
clang-plain,cc,kron22,112,38,0.02451,ok
clang-plainje,cc,kron22,112,38,0.02242,ok
clang-chonk,cc,kron22,112,38,0.01259,ok
clang-plain,cc,kron22,112,39,0.01253,ok
clang-plainje,cc,kron22,112,39,0.01196,ok
clang-chonk,cc,kron22,112,39,0.01188,ok
clang-plain,cc,kron22,112,40,0.01062,ok
clang-plainje,cc,kron22,112,40,0.01190,ok
clang-chonk,cc,kron22,112,40,0.01106,ok
clang-plain,cc,kron22,112,41,0.05289,ok
clang-plainje,cc,kron22,112,41,0.01087,ok
clang-chonk,cc,kron22,112,41,0.02106,ok
clang-plain,cc,kron22,112,42,0.02776,ok
clang-plainje,cc,kron22,112,42,0.00984,ok
clang-chonk,cc,kron22,112,42,0.01107,ok
clang-plain,cc,kron22,112,43,0.02088,ok
clang-plainje,cc,kron22,112,43,0.03066,ok
clang-chonk,cc,kron22,112,43,0.01263,ok
clang-plain,cc,kron22,112,44,0.01045,ok
clang-plainje,cc,kron22,112,44,0.01182,ok
clang-chonk,cc,kron22,112,44,0.03957,ok
clang-plain,cc,kron22,112,45,0.01246,ok
clang-plainje,cc,kron22,112,45,0.04093,ok
clang-chonk,cc,kron22,112,45,0.01013,ok
clang-plain,cc,kron22,112,46,0.01061,ok
clang-plainje,cc,kron22,112,46,0.01276,ok
clang-chonk,cc,kron22,112,46,0.02053,ok
clang-plain,cc,kron22,112,47,0.02651,ok
clang-plainje,cc,kron22,112,47,0.01210,ok
clang-chonk,cc,kron22,112,47,0.02979,ok
clang-plain,cc,kron22,112,48,0.02941,ok
clang-plainje,cc,kron22,112,48,0.01518,ok
clang-chonk,cc,kron22,112,48,0.01113,ok
clang-plain,cc,kron22,112,49,0.01079,ok
clang-plainje,cc,kron22,112,49,0.03384,ok
clang-chonk,cc,kron22,112,49,0.01269,ok
clang-plain,cc,kron22,112,50,0.01042,ok
clang-plainje,cc,kron22,112,50,0.01129,ok
clang-chonk,cc,kron22,112,50,0.02158,ok
clang-plain,bfs,kron22,112,1,0.00994,ok
clang-plainje,bfs,kron22,112,1,0.00973,ok
clang-chonk,bfs,kron22,112,1,0.01089,ok
clang-plain,bfs,kron22,112,2,0.02083,ok
clang-plainje,bfs,kron22,112,2,0.03532,ok
clang-chonk,bfs,kron22,112,2,0.01230,ok
clang-plain,bfs,kron22,112,3,0.03641,ok
clang-plainje,bfs,kron22,112,3,0.01046,ok
clang-chonk,bfs,kron22,112,3,0.00944,ok
clang-plain,bfs,kron22,112,4,0.01200,ok
clang-plainje,bfs,kron22,112,4,0.03100,ok
clang-chonk,bfs,kron22,112,4,0.01096,ok
clang-plain,bfs,kron22,112,5,0.01343,ok
clang-plainje,bfs,kron22,112,5,0.02375,ok
clang-chonk,bfs,kron22,112,5,0.01659,ok
clang-plain,bfs,kron22,112,6,0.01287,ok
clang-plainje,bfs,kron22,112,6,0.01636,ok
clang-chonk,bfs,kron22,112,6,0.01199,ok
clang-plain,bfs,kron22,112,7,0.01162,ok
clang-plainje,bfs,kron22,112,7,0.01017,ok
clang-chonk,bfs,kron22,112,7,0.01560,ok
clang-plain,bfs,kron22,112,8,0.01591,ok
clang-plainje,bfs,kron22,112,8,0.02575,ok
clang-chonk,bfs,kron22,112,8,0.02022,ok
clang-plain,bfs,kron22,112,9,0.01113,ok
clang-plainje,bfs,kron22,112,9,0.02314,ok
clang-chonk,bfs,kron22,112,9,0.00995,ok
clang-plain,bfs,kron22,112,10,0.01137,ok
clang-plainje,bfs,kron22,112,10,0.01063,ok
clang-chonk,bfs,kron22,112,10,0.01027,ok
clang-plain,bfs,kron22,112,11,0.01082,ok
clang-plainje,bfs,kron22,112,11,0.01616,ok
clang-chonk,bfs,kron22,112,11,0.01001,ok
clang-plain,bfs,kron22,112,12,0.01544,ok
clang-plainje,bfs,kron22,112,12,0.01118,ok
clang-chonk,bfs,kron22,112,12,0.01041,ok
clang-plain,bfs,kron22,112,13,0.01088,ok
clang-plainje,bfs,kron22,112,13,0.01818,ok
clang-chonk,bfs,kron22,112,13,0.00976,ok
clang-plain,bfs,kron22,112,14,0.00959,ok
clang-plainje,bfs,kron22,112,14,0.01544,ok
clang-chonk,bfs,kron22,112,14,0.02613,ok
clang-plain,bfs,kron22,112,15,0.01102,ok
clang-plainje,bfs,kron22,112,15,0.01017,ok
clang-chonk,bfs,kron22,112,15,0.01123,ok
clang-plain,bfs,kron22,112,16,0.02448,ok
clang-plainje,bfs,kron22,112,16,0.01873,ok
clang-chonk,bfs,kron22,112,16,0.02240,ok
clang-plain,bfs,kron22,112,17,0.01653,ok
clang-plainje,bfs,kron22,112,17,0.01013,ok
clang-chonk,bfs,kron22,112,17,0.00977,ok
clang-plain,bfs,kron22,112,18,0.02861,ok
clang-plainje,bfs,kron22,112,18,0.00985,ok
clang-chonk,bfs,kron22,112,18,0.01161,ok
clang-plain,bfs,kron22,112,19,0.01014,ok
clang-plainje,bfs,kron22,112,19,0.01076,ok
clang-chonk,bfs,kron22,112,19,0.01394,ok
clang-plain,bfs,kron22,112,20,0.01620,ok
clang-plainje,bfs,kron22,112,20,0.00983,ok
clang-chonk,bfs,kron22,112,20,0.01018,ok
clang-plain,bfs,kron22,112,21,0.00982,ok
clang-plainje,bfs,kron22,112,21,0.01049,ok
clang-chonk,bfs,kron22,112,21,0.01083,ok
clang-plain,bfs,kron22,112,22,0.01231,ok
clang-plainje,bfs,kron22,112,22,0.01180,ok
clang-chonk,bfs,kron22,112,22,0.01294,ok
clang-plain,bfs,kron22,112,23,0.01257,ok
clang-plainje,bfs,kron22,112,23,0.01439,ok
clang-chonk,bfs,kron22,112,23,0.01926,ok
clang-plain,bfs,kron22,112,24,0.01062,ok
clang-plainje,bfs,kron22,112,24,0.01251,ok
clang-chonk,bfs,kron22,112,24,0.01139,ok
clang-plain,bfs,kron22,112,25,0.01168,ok
clang-plainje,bfs,kron22,112,25,0.01240,ok
clang-chonk,bfs,kron22,112,25,0.01317,ok
clang-plain,bfs,kron22,112,26,0.01019,ok
clang-plainje,bfs,kron22,112,26,0.01152,ok
clang-chonk,bfs,kron22,112,26,0.02346,ok
clang-plain,bfs,kron22,112,27,0.00980,ok
clang-plainje,bfs,kron22,112,27,0.01738,ok
clang-chonk,bfs,kron22,112,27,0.02453,ok
clang-plain,bfs,kron22,112,28,0.01036,ok
clang-plainje,bfs,kron22,112,28,0.01118,ok
clang-chonk,bfs,kron22,112,28,0.01151,ok
clang-plain,bfs,kron22,112,29,0.01749,ok
clang-plainje,bfs,kron22,112,29,0.01304,ok
clang-chonk,bfs,kron22,112,29,0.01772,ok
clang-plain,bfs,kron22,112,30,0.01573,ok
clang-plainje,bfs,kron22,112,30,0.01378,ok
clang-chonk,bfs,kron22,112,30,0.00984,ok
clang-plain,bfs,kron22,112,31,0.01099,ok
clang-plainje,bfs,kron22,112,31,0.01165,ok
clang-chonk,bfs,kron22,112,31,0.01001,ok
clang-plain,bfs,kron22,112,32,0.01116,ok
clang-plainje,bfs,kron22,112,32,0.01281,ok
clang-chonk,bfs,kron22,112,32,0.00935,ok
clang-plain,bfs,kron22,112,33,0.02821,ok
clang-plainje,bfs,kron22,112,33,0.01280,ok
clang-chonk,bfs,kron22,112,33,0.01146,ok
clang-plain,bfs,kron22,112,34,0.01137,ok
clang-plainje,bfs,kron22,112,34,0.01151,ok
clang-chonk,bfs,kron22,112,34,0.01665,ok
clang-plain,bfs,kron22,112,35,0.01567,ok
clang-plainje,bfs,kron22,112,35,0.01279,ok
clang-chonk,bfs,kron22,112,35,0.01609,ok
clang-plain,bfs,kron22,112,36,0.00927,ok
clang-plainje,bfs,kron22,112,36,0.01070,ok
clang-chonk,bfs,kron22,112,36,0.01066,ok
clang-plain,bfs,kron22,112,37,0.01031,ok
clang-plainje,bfs,kron22,112,37,0.00939,ok
clang-chonk,bfs,kron22,112,37,0.01517,ok
clang-plain,bfs,kron22,112,38,0.01131,ok
clang-plainje,bfs,kron22,112,38,0.00925,ok
clang-chonk,bfs,kron22,112,38,0.00996,ok
clang-plain,bfs,kron22,112,39,0.00994,ok
clang-plainje,bfs,kron22,112,39,0.01517,ok
clang-chonk,bfs,kron22,112,39,0.01067,ok
clang-plain,bfs,kron22,112,40,0.02291,ok
clang-plainje,bfs,kron22,112,40,0.01183,ok
clang-chonk,bfs,kron22,112,40,0.03235,ok
clang-plain,bfs,kron22,112,41,0.00946,ok
clang-plainje,bfs,kron22,112,41,0.01018,ok
clang-chonk,bfs,kron22,112,41,0.01057,ok
clang-plain,bfs,kron22,112,42,0.00927,ok
clang-plainje,bfs,kron22,112,42,0.01145,ok
clang-chonk,bfs,kron22,112,42,0.01066,ok
clang-plain,bfs,kron22,112,43,0.01224,ok
clang-plainje,bfs,kron22,112,43,0.00998,ok
clang-chonk,bfs,kron22,112,43,0.02160,ok
clang-plain,bfs,kron22,112,44,0.01477,ok
clang-plainje,bfs,kron22,112,44,0.00980,ok
clang-chonk,bfs,kron22,112,44,0.00937,ok
clang-plain,bfs,kron22,112,45,0.00947,ok
clang-plainje,bfs,kron22,112,45,0.00995,ok
clang-chonk,bfs,kron22,112,45,0.02551,ok
clang-plain,bfs,kron22,112,46,0.01489,ok
clang-plainje,bfs,kron22,112,46,0.01015,ok
clang-chonk,bfs,kron22,112,46,0.01059,ok
clang-plain,bfs,kron22,112,47,0.01388,ok
clang-plainje,bfs,kron22,112,47,0.02185,ok
clang-chonk,bfs,kron22,112,47,0.01153,ok
clang-plain,bfs,kron22,112,48,0.01231,ok
clang-plainje,bfs,kron22,112,48,0.01105,ok
clang-chonk,bfs,kron22,112,48,0.02908,ok
clang-plain,bfs,kron22,112,49,0.01364,ok
clang-plainje,bfs,kron22,112,49,0.01108,ok
clang-chonk,bfs,kron22,112,49,0.00941,ok
clang-plain,bfs,kron22,112,50,0.01846,ok
clang-plainje,bfs,kron22,112,50,0.00929,ok
clang-chonk,bfs,kron22,112,50,0.01094,ok
clang-plain,cc,kron22,112,1,0.00908,ok
clang-plainje,cc,kron22,112,1,0.00927,ok
clang-chonk,cc,kron22,112,1,0.00905,ok
clang-plain,cc,kron22,112,2,0.00874,ok
clang-plainje,cc,kron22,112,2,0.00884,ok
clang-chonk,cc,kron22,112,2,0.00918,ok
clang-plain,cc,kron22,112,3,0.00877,ok
clang-plainje,cc,kron22,112,3,0.00913,ok
clang-chonk,cc,kron22,112,3,0.00918,ok
clang-plain,cc,kron22,112,4,0.00842,ok
clang-plainje,cc,kron22,112,4,0.00890,ok
clang-chonk,cc,kron22,112,4,0.00871,ok
clang-plain,cc,kron22,112,5,0.00906,ok
clang-plainje,cc,kron22,112,5,0.00882,ok
clang-chonk,cc,kron22,112,5,0.00911,ok
clang-plain,cc,kron22,112,6,0.00903,ok
clang-plainje,cc,kron22,112,6,0.00920,ok
clang-chonk,cc,kron22,112,6,0.00927,ok
clang-plain,cc,kron22,112,7,0.00935,ok
clang-plainje,cc,kron22,112,7,0.00875,ok
clang-chonk,cc,kron22,112,7,0.00925,ok
clang-plain,cc,kron22,112,8,0.01044,ok
clang-plainje,cc,kron22,112,8,0.00897,ok
clang-chonk,cc,kron22,112,8,0.00899,ok
