config,app,input,threads,run,time_s,status
clang-plainje,pr,kron24,32,10,0.61628,ok
clang-chonk,pr,kron24,32,10,0.59813,ok
clang-plain,bc,kron24,32,1,1.44800,ok
clang-plainje,bc,kron24,32,1,1.43687,ok
clang-chonk,bc,kron24,32,1,1.42850,ok
clang-plain,bc,kron24,32,2,1.44933,ok
clang-plainje,bc,kron24,32,2,1.44301,ok
clang-chonk,bc,kron24,32,2,1.43575,ok
clang-plain,bc,kron24,32,3,1.44282,ok
clang-plainje,bc,kron24,32,3,1.46045,ok
clang-chonk,bc,kron24,32,3,1.44726,ok
clang-plain,bc,kron24,32,4,1.41537,ok
clang-plainje,bc,kron24,32,4,1.42670,ok
clang-chonk,bc,kron24,32,4,1.44710,ok
clang-plain,bc,kron24,32,5,1.43810,ok
clang-plainje,bc,kron24,32,5,1.43778,ok
clang-chonk,bc,kron24,32,5,1.44418,ok
clang-plain,bc,kron24,32,6,1.47004,ok
clang-plain,bfs,kron24,32,1,0.02848,ok
clang-plainje,bfs,kron24,32,1,0.02926,ok
clang-chonk,bfs,kron24,32,1,0.02787,ok
clang-plain,bfs,kron24,32,2,0.02818,ok
clang-plainje,bfs,kron24,32,2,0.03187,ok
clang-chonk,bfs,kron24,32,2,0.02937,ok
clang-plain,bfs,kron24,32,3,0.02863,ok
clang-plainje,bfs,kron24,32,3,0.02842,ok
clang-chonk,bfs,kron24,32,3,0.02921,ok
clang-plain,bfs,kron24,32,4,0.02961,ok
clang-plainje,bfs,kron24,32,4,0.02848,ok
clang-chonk,bfs,kron24,32,4,0.02782,ok
clang-plain,bfs,kron24,32,5,0.02891,ok
clang-plainje,bfs,kron24,32,5,0.02888,ok
clang-chonk,bfs,kron24,32,5,0.02825,ok
clang-plain,bfs,kron24,32,6,0.02814,ok
clang-plainje,bfs,kron24,32,6,0.02987,ok
clang-chonk,bfs,kron24,32,6,0.02868,ok
clang-plain,bfs,kron24,32,7,0.02957,ok
clang-plainje,bfs,kron24,32,7,0.03190,ok
clang-chonk,bfs,kron24,32,7,0.02978,ok
clang-plain,bfs,kron24,32,8,0.02867,ok
clang-plainje,bfs,kron24,32,8,0.02804,ok
clang-chonk,bfs,kron24,32,8,0.02930,ok
clang-plain,bfs,kron24,32,9,0.02958,ok
clang-plainje,bfs,kron24,32,9,0.02899,ok
clang-chonk,bfs,kron24,32,9,0.02778,ok
clang-plain,bfs,kron24,32,10,0.02914,ok
clang-plainje,bfs,kron24,32,10,0.03061,ok
clang-chonk,bfs,kron24,32,10,0.02801,ok
clang-plain,cc,kron24,32,1,0.03879,ok
clang-plainje,cc,kron24,32,1,0.03822,ok
clang-chonk,cc,kron24,32,1,0.03875,ok
clang-plain,cc,kron24,32,2,0.03843,ok
clang-plainje,cc,kron24,32,2,0.03891,ok
clang-chonk,cc,kron24,32,2,0.03860,ok
clang-plain,cc,kron24,32,3,0.03859,ok
clang-plainje,cc,kron24,32,3,0.03851,ok
clang-chonk,cc,kron24,32,3,0.03808,ok
clang-plain,cc,kron24,32,4,0.03853,ok
clang-plainje,cc,kron24,32,4,0.03820,ok
clang-chonk,cc,kron24,32,4,0.03827,ok
clang-plain,cc,kron24,32,5,0.03853,ok
clang-plainje,cc,kron24,32,5,0.03850,ok
clang-chonk,cc,kron24,32,5,0.03846,ok
clang-plain,cc,kron24,32,6,0.03818,ok
clang-plainje,cc,kron24,32,6,0.03846,ok
clang-chonk,cc,kron24,32,6,0.03818,ok
clang-plain,cc,kron24,32,7,0.03837,ok
clang-plainje,cc,kron24,32,7,0.03833,ok
clang-chonk,cc,kron24,32,7,0.03867,ok
clang-plain,cc,kron24,32,8,0.03828,ok
clang-plainje,cc,kron24,32,8,0.03828,ok
clang-chonk,cc,kron24,32,8,0.03824,ok
clang-plain,cc,kron24,32,9,0.03874,ok
clang-plainje,cc,kron24,32,9,0.03846,ok
clang-chonk,cc,kron24,32,9,0.03829,ok
clang-plain,cc,kron24,32,10,0.03838,ok
clang-plainje,cc,kron24,32,10,0.03826,ok
clang-chonk,cc,kron24,32,10,0.03865,ok
clang-plain,pr,kron24,32,1,0.59983,ok
clang-plainje,pr,kron24,32,1,0.59749,ok
clang-chonk,pr,kron24,32,1,0.59961,ok
clang-plain,pr,kron24,32,2,0.58309,ok
clang-plainje,pr,kron24,32,2,0.59409,ok
clang-chonk,pr,kron24,32,2,0.59145,ok
clang-plain,pr,kron24,32,3,0.60128,ok
clang-plainje,pr,kron24,32,3,0.61888,ok
clang-chonk,pr,kron24,32,3,0.61605,ok
clang-plain,pr,kron24,32,4,0.56983,ok
clang-plainje,pr,kron24,32,4,0.61554,ok
clang-chonk,pr,kron24,32,4,0.58783,ok
clang-plain,pr,kron24,32,5,0.58801,ok
clang-plainje,pr,kron24,32,5,0.60242,ok
clang-chonk,pr,kron24,32,5,0.61725,ok
clang-plain,pr,kron24,32,6,0.58278,ok
clang-plainje,pr,kron24,32,6,0.60123,ok
clang-chonk,pr,kron24,32,6,0.62300,ok
clang-plain,pr,kron24,32,7,0.58665,ok
clang-plainje,pr,kron24,32,7,0.59890,ok
clang-chonk,pr,kron24,32,7,0.61765,ok
clang-plain,pr,kron24,32,8,0.60327,ok
clang-plainje,pr,kron24,32,8,0.59379,ok
clang-chonk,pr,kron24,32,8,0.60754,ok
clang-plain,pr,kron24,32,9,0.60968,ok
clang-plainje,pr,kron24,32,9,0.60259,ok
clang-chonk,pr,kron24,32,9,0.62305,ok
clang-plain,pr,kron24,32,10,0.61561,ok
clang-plainje,pr,kron24,32,10,0.58166,ok
clang-chonk,pr,kron24,32,10,0.59808,ok
clang-plain,bc,kron24,32,1,1.46070,ok
clang-plainje,bc,kron24,32,1,1.47013,ok
clang-chonk,bc,kron24,32,1,1.42539,ok
clang-plain,bc,kron24,32,2,1.44030,ok
clang-plainje,bc,kron24,32,2,1.44058,ok
clang-chonk,bc,kron24,32,2,1.42651,ok
clang-plain,bc,kron24,32,3,1.43575,ok
clang-plainje,bc,kron24,32,3,1.44116,ok
clang-chonk,bc,kron24,32,3,1.43641,ok
clang-plain,bc,kron24,32,4,1.43614,ok
clang-plainje,bc,kron24,32,4,1.43319,ok
clang-chonk,bc,kron24,32,4,1.44593,ok
clang-plain,bc,kron24,32,5,1.43465,ok
clang-plainje,bc,kron24,32,5,1.42473,ok
clang-chonk,bc,kron24,32,5,1.43623,ok
clang-plain,bc,kron24,32,6,1.43422,ok
clang-plainje,bc,kron24,32,6,1.44006,ok
clang-chonk,bc,kron24,32,6,1.43141,ok
clang-plain,bc,kron24,32,7,1.42606,ok
clang-plainje,bc,kron24,32,7,1.43464,ok
clang-plain,bfs,kron24,32,1,0.03258,ok
clang-plainje,bfs,kron24,32,1,0.04295,ok
clang-chonk,bfs,kron24,32,1,0.04052,ok
clang-plain,bfs,kron24,32,2,0.04408,ok
clang-plainje,bfs,kron24,32,2,0.04672,ok
clang-chonk,bfs,kron24,32,2,0.04344,ok
clang-plain,bfs,kron24,32,3,0.04470,ok
clang-plainje,bfs,kron24,32,3,0.04259,ok
clang-chonk,bfs,kron24,32,3,0.03227,ok
clang-plain,bfs,kron24,32,4,0.04103,ok
clang-plainje,bfs,kron24,32,4,0.04071,ok
clang-chonk,bfs,kron24,32,4,0.03608,ok
clang-plain,bfs,kron24,32,5,0.04119,ok
clang-plainje,bfs,kron24,32,5,0.04092,ok
clang-chonk,bfs,kron24,32,5,0.04201,ok
clang-plain,bfs,kron24,32,6,0.04621,ok
clang-plainje,bfs,kron24,32,6,0.04322,ok
clang-chonk,bfs,kron24,32,6,0.03640,ok
clang-plain,bfs,kron24,32,7,0.04417,ok
clang-plainje,bfs,kron24,32,7,0.04001,ok
clang-chonk,bfs,kron24,32,7,0.04153,ok
clang-plain,bfs,kron24,32,8,0.04306,ok
clang-plainje,bfs,kron24,32,8,0.04311,ok
clang-chonk,bfs,kron24,32,8,0.03589,ok
clang-plain,bfs,kron24,32,9,0.04306,ok
clang-plainje,bfs,kron24,32,9,0.04323,ok
clang-chonk,bfs,kron24,32,9,0.03910,ok
clang-plain,bfs,kron24,32,10,0.04161,ok
clang-plainje,bfs,kron24,32,10,0.04601,ok
clang-chonk,bfs,kron24,32,10,0.04281,ok
clang-plain,cc,kron24,32,1,0.05414,ok
clang-plainje,cc,kron24,32,1,0.04446,ok
clang-chonk,cc,kron24,32,1,0.04995,ok
clang-plain,cc,kron24,32,2,0.05106,ok
clang-plainje,cc,kron24,32,2,0.05296,ok
clang-chonk,cc,kron24,32,2,0.04119,ok
clang-plain,cc,kron24,32,3,0.05247,ok
clang-plainje,cc,kron24,32,3,0.05153,ok
clang-chonk,cc,kron24,32,3,0.04711,ok
clang-plain,cc,kron24,32,4,0.05432,ok
clang-plainje,cc,kron24,32,4,0.04867,ok
clang-chonk,cc,kron24,32,4,0.05365,ok
clang-plain,cc,kron24,32,5,0.05193,ok
clang-plainje,cc,kron24,32,5,0.04888,ok
clang-chonk,cc,kron24,32,5,0.05113,ok
clang-plain,cc,kron24,32,6,0.05101,ok
clang-plainje,cc,kron24,32,6,0.05146,ok
clang-chonk,cc,kron24,32,6,0.04531,ok
clang-plain,cc,kron24,32,7,0.04966,ok
clang-plainje,cc,kron24,32,7,0.04777,ok
clang-chonk,cc,kron24,32,7,0.04796,ok
clang-plain,cc,kron24,32,8,0.05141,ok
clang-plainje,cc,kron24,32,8,0.04962,ok
clang-chonk,cc,kron24,32,8,0.04873,ok
clang-plain,cc,kron24,32,9,0.04988,ok
clang-plainje,cc,kron24,32,9,0.05374,ok
clang-chonk,cc,kron24,32,9,0.05297,ok
clang-plain,cc,kron24,32,10,0.05324,ok
clang-plainje,cc,kron24,32,10,0.05064,ok
clang-chonk,cc,kron24,32,10,0.05010,ok
clang-plain,pr,kron24,32,1,0.59155,ok
clang-plainje,pr,kron24,32,1,0.54384,ok
clang-chonk,pr,kron24,32,1,0.55378,ok
clang-plain,pr,kron24,32,2,0.54538,ok
clang-plainje,pr,kron24,32,2,0.57002,ok
clang-chonk,pr,kron24,32,2,0.56968,ok
clang-plain,pr,kron24,32,3,0.59016,ok
clang-plainje,pr,kron24,32,3,0.57563,ok
clang-chonk,pr,kron24,32,3,0.57734,ok
clang-plain,pr,kron24,32,4,0.56259,ok
clang-plainje,pr,kron24,32,4,0.58381,ok
clang-chonk,pr,kron24,32,4,0.58989,ok
clang-plain,pr,kron24,32,5,0.60760,ok
clang-plainje,pr,kron24,32,5,0.59365,ok
clang-chonk,pr,kron24,32,5,0.58591,ok
clang-plain,pr,kron24,32,6,0.59717,ok
clang-plainje,pr,kron24,32,6,0.59644,ok
clang-chonk,pr,kron24,32,6,0.59407,ok
